AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
AMB81823.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	AV641_15295	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas fragi	flagellar biosynthesis protein FlhA [Pseudomonas fragi]	984708255	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AMJ60914.1	<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	flhA	bacteria>proteobacteria>alphaproteobacteria	Bosea sp. PAMC 26642	EscV/YscV/HrcV family type III secretion system export apparatus protein [Bosea sp. PAMC 26642]	996003527	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AMN82784.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-?<-?<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-SIG+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	AYR47_28795	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas azotoformans	flagellar biosynthesis protein FlhA [Pseudomonas azotoformans]	1002773506	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AMS13582.1	<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	A3218_04440	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas chlororaphis	flagellar biosynthesis protein FlhA [Pseudomonas chlororaphis]	1012292393	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AMT87988.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	AYO71_10685	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas koreensis	flagellar biosynthesis protein FlhA [Pseudomonas koreensis]	1013848131	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ANH97289.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	A8L59_07710	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas koreensis	flagellar biosynthesis protein FlhA [Pseudomonas koreensis]	1033856441	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ANJ59424.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PMA3_21600	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas sp. A3(2016)	flagellar biosynthesis protein FlhA [Pseudomonas sp. A3(2016)]	1035886450	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ANJ66621.1	<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-SIG+TM<-CheC<-CheC	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	709	A9404_03820	bacteria>proteobacteria>gammaproteobacteria	Halothiobacillus sp. LS2	flagellar biosynthesis protein FlhA [Halothiobacillus sp. LS2]	1036227508	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AOE65390.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	AXG94_23440	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas corrugata	flagellar biosynthesis protein FlhA [Pseudomonas corrugata]	1057931288	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AOS42816.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	A0U95_08510	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas brassicacearum	flagellar biosynthesis protein FlhA [Pseudomonas brassicacearum]	1070531244	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
APC15316.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	BLL42_06110	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas frederiksbergensis	flagellar biosynthesis protein FlhA [Pseudomonas frederiksbergensis]	1101503822	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
APP97286.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PsaNZ45_10630	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas syringae pv. actinidiae	flagellar biosynthesis protein FlhA [Pseudomonas syringae pv. actinidiae]	1123399855	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
APQ03037.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PsaNZ47_10070	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas syringae pv. actinidiae	flagellar biosynthesis protein FlhA [Pseudomonas syringae pv. actinidiae]	1123405616	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
APV41398.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PFAS1_19300	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas frederiksbergensis	flagellar biosynthesis protein FlhA [Pseudomonas frederiksbergensis]	1132399243	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AQL38432.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	JN853_19655	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas syringae pv. actinidiae ICMP 9853	flagellar biosynthesis protein FlhA [Pseudomonas syringae pv. actinidiae ICMP 9853]	1142891901	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
BAE81320.1	TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	lcrD	bacteria>chlamydiae	Chlamydia felis Fe/C-56	type III secretory flagellar biosynthesis [Chlamydia felis Fe/C-56]	89331727	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
BAO61065.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	flhA	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas protegens Cab57	flagellar biosynthesis protein FlhA [Pseudomonas protegens Cab57]	610525661	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CAH63898.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	CAB445	bacteria>chlamydiae	Chlamydia abortus S26/3	putative membrane transport protein [Chlamydia abortus S26/3]	62148141	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CAK16515.1	<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	flhA	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas entomophila L48	export protein for flagellar biosynthesis [Pseudomonas entomophila L48]	95111791	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CAQ90246.1	<-TM+OmpA||SIG+TM+TM+TM+TM+TM*->	SIG+TM+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	fhiA	bacteria>proteobacteria>gammaproteobacteria	Escherichia fergusonii ATCC 35469	flagellar system protein [Escherichia fergusonii ATCC 35469]	218357607	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CAY51081.1	<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PFLU_4420	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas fluorescens SBW25	flagellar biosynthesis protein FlhA [Pseudomonas fluorescens SBW25]	229363701	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CCA94145.1	SIG+MHYT+TM+TM+TM+TM+GGDEF+EAL-><-?<-SIGMA-HTH<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	PP1Y_AT34276	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium sp. PP1Y	flagellar biosynthesis protein FlhA [Novosphingobium sp. PP1Y]	333940787	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CED80503.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	AB7_4991	bacteria>chlamydiae	Chlamydia abortus	putative membrane transport protein [Chlamydia abortus]	704849358	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CED81463.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	CA1H_4991	bacteria>chlamydiae	Chlamydia abortus	putative membrane transport protein [Chlamydia abortus]	1050113840	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CEF16909.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	CEVAC_4991	bacteria>chlamydiae	Chlamydia abortus	putative membrane transport protein [Chlamydia abortus]	1050114774	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CEG57435.1	SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+BetaPropeller->SIG+BetaPropeller->?->TM->Cluster112_5clades->GT->DOUBLECORTIN->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	flhA	bacteria>proteobacteria>gammaproteobacteria	Legionella fallonii LLAP-10	Flagellar biosynthesis protein FlhA [Legionella fallonii LLAP-10]	698843467	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CZT28313.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	709	flhA	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas cerasi	Flagellar biosynthesis protein FlhA [Pseudomonas cerasi]	1041607220	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AAC67681.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	lcrD	bacteria>chlamydiae	Chlamydia trachomatis D/UW-3/CX	Low Calcium Response D [Chlamydia trachomatis D/UW-3/CX]	3328486	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AAF39226.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	sctV	bacteria>chlamydiae	Chlamydia muridarum str. Nigg	type III secretion inner membrane protein SctV [Chlamydia muridarum str. Nigg]	7190407	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ABK45531.1	<-TM+TM+TM+TM<-?<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	TM+TM+TM+TM+TM+TM+TM	TM+TM+TM+TM+TM+TM+TM	708	Mmc1_3040	bacteria>proteobacteria>alphaproteobacteria	Magnetococcus marinus MC-1	flagellar biosynthesis protein FlhA [Magnetococcus marinus MC-1]	117610076	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ABK52634.1	CheC->CheC->?->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	TM+FHIPEP	TM+TM+TM+TM+TM+TM+TM	TM+TM+TM+TM+TM+TM+TM	708	Acel_0861	bacteria>actinobacteria	Acidothermus cellulolyticus 11B	flagellar biosynthesis protein FlhA [Acidothermus cellulolyticus 11B]	117648532	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ACA18322.1	<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	M446_3956	bacteria>proteobacteria>alphaproteobacteria	Methylobacterium sp. 4-46	flagellar biosynthesis protein FlhA [Methylobacterium sp. 4-46]	168196375	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ACD29170.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	708	Rpic_4067	bacteria>proteobacteria>betaproteobacteria	Ralstonia pickettii 12J	flagellar biosynthesis protein FlhA [Ralstonia pickettii 12J]	187728006	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ACS65427.1	SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	708	Rpic12D_4179	bacteria>proteobacteria>betaproteobacteria	Ralstonia pickettii 12D	flagellar biosynthesis protein FlhA [Ralstonia pickettii 12D]	240867767	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ADH86414.1	CheC->CheC->?->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	DaAHT2_1722	bacteria>proteobacteria>deltaproteobacteria	Desulfurivibrio alkaliphilus AHT 2	flagellar biosynthesis protein FlhA [Desulfurivibrio alkaliphilus AHT 2]	296925604	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ADO70859.1	SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	708	STAUR_3067	bacteria>proteobacteria>deltaproteobacteria	Stigmatella aurantiaca DW4/3-1	Type III secretion protein HrcV family protein [Stigmatella aurantiaca DW4/3-1]	309393400	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ADU45443.1	SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	708	Rpdx1_3883	bacteria>proteobacteria>alphaproteobacteria	Rhodopseudomonas palustris DX-1	flagellar biosynthesis protein FlhA [Rhodopseudomonas palustris DX-1]	315602908	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ADZ92435.1	<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-SIG+TM<-CheC<-CheC	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	Marme_3219	bacteria>proteobacteria>gammaproteobacteria	Marinomonas mediterranea MMB-1	flagellar biosynthesis protein FlhA [Marinomonas mediterranea MMB-1]	326547215	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AEB14436.1	<-FilH<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-SIG+TM<-CheC<-CheC	FHIPEP	SIG+TM+TM+TM+TM+TM+TM+TraF-SignalPeptidase	SIG+TM+TM+TM+TM+TM+TM	708	Tresu_1536	bacteria>spirochaetes	Treponema succinifaciens DSM 2489	type III secretion FHIPEP protein [Treponema succinifaciens DSM 2489]	328448720	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AEP34901.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-?||?-><-Cluster294_3clades<-PSYN<-Cluster482_2clades<-SIG+IF2-HTH+sGTP	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	CTO_0095	bacteria>chlamydiae	Chlamydia trachomatis A2497	Type III secretion inner membrane protein SctV [Chlamydia trachomatis A2497]	347974880	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AFE09193.1	<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	lcrD	bacteria>proteobacteria>deltaproteobacteria	Corallococcus coralloides DSM 2259	type III secretion protein LcrD/AscV [Corallococcus coralloides DSM 2259]	380733191	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AGR95353.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	CTRC852_00475	bacteria>chlamydiae	Chlamydia trachomatis RC-F(s)/852	low calcium response protein D (predicted to be part of the TTSS apparatus) [Chlamydia trachomatis RC-F(s)/852]	527126381	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AGS01886.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	CTJTET1_00470	bacteria>chlamydiae	Chlamydia trachomatis J/6276tet1	low calcium response protein D (predicted to be part of the TTSS apparatus) [Chlamydia trachomatis J/6276tet1]	527132922	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AHH22752.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	TAC_01895	bacteria>chlamydiae	Chlamydia muridarum str. Nigg3 CMUT3-5	Low calcium response locus protein D [Chlamydia muridarum str. Nigg3 CMUT3-5]	576080934	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AHH23677.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	Y015_01895	bacteria>chlamydiae	Chlamydia muridarum str. Nigg CM972	Low calcium response locus protein D [Chlamydia muridarum str. Nigg CM972]	576081860	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AIT91447.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	NC81_01815	bacteria>chlamydiae	Chlamydia muridarum	Low calcium response locus protein D [Chlamydia muridarum]	698192184	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AIW23325.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	DNC_01820	bacteria>chlamydiae	Chlamydia muridarum	Low calcium response locus protein D [Chlamydia muridarum]	703579181	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AIY66919.1	CR-ATPase7->?->?->TPR->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	OM33_17670	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas piratica	Low calcium response locus protein D [Pseudoalteromonas piratica]	728053731	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ALZ85381.1	<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	APT59_14690	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas oryzihabitans	flagellar biosynthesis protein FlhA [Pseudomonas oryzihabitans]	975032589	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ANG66482.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	708	M787_004055	bacteria>chlamydiae	Chlamydia gallinacea 08-1274/3	EscV/YscV/HrcV family type III secretion system export apparatus protein [Chlamydia gallinacea 08-1274/3]	1032414738	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
BAC59925.1	<-TPR<-?<-?<-?<-SIG+TM+TM+TM+TM+TM*<-TPR<-?<-CR-REase10<-?<-CR-ATPase7	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM+TM	708	VP1662	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus RIMD 2210633	low calcium response protein [Vibrio parahaemolyticus RIMD 2210633]	28806653	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
CCB89642.1	Cluster482_2clades->PSYN->?->?->?->?->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	708	cdsV	bacteria>chlamydiae	Simkania negevensis Z	type III secretion integral inner membrane protein [Simkania negevensis Z]	336483043	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
OHE78893.1	TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM+TM	708	A3F67_07775	bacteria>verrucomicrobia	Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10	EscV/YscV/HrcV family type III secretion system export apparatus protein [Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10]	1088667430	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AAC65680.1	SIGMA-HTH->FilH->?-><-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-SIG+TM<-CheC<-CheC	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	707	TP_0714	bacteria>spirochaetes	Treponema pallidum subsp. pallidum str. Nichols	flagellar biosynthesis protein (flhA) [Treponema pallidum subsp. pallidum str. Nichols]	3323016	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
AAG04841.1	SIG+TM->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->?->?->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	707	flhA	bacteria>proteobacteria>gammaproteobacteria	Pseudomonas aeruginosa PAO1	flagellar biosynthesis protein FlhA [Pseudomonas aeruginosa PAO1]	9947403	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ABF54608.1	<-SIGMA-HTH<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	707	Sala_2903	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis alaskensis RB2256	flagellar biosynthesis protein FlhA [Sphingopyxis alaskensis RB2256]	98978457	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ABF86210.1	SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	707	MXAN_2463	bacteria>proteobacteria>deltaproteobacteria	Myxococcus xanthus DK 1622	type III secretion protein LcrD/AscV [Myxococcus xanthus DK 1622]	108461025	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
ACV75186.1	Cluster120_5clades-><-?<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	707	Za10_0638	bacteria>proteobacteria>alphaproteobacteria	Zymomonas mobilis subsp. mobilis NCIMB 11163	flagellar biosynthesis protein FlhA [Zymomonas mobilis subsp. mobilis NCIMB 11163]	258552240	 SIG+TM+TM+TM+TM+TM	000001.2709	LiaI-LiaF-TM
