AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
AEH60412.1	MuB-ATPase-><-?<-?<-PspC*	PspC	PspC	-	65	Mzhil_0542	archaea>euryarchaeota	Methanosalsum zhilinae DSM 4017	phage shock protein C, PspC [Methanosalsum zhilinae DSM 4017]	335929871	 PspC	000001.1368	PspC
AEO42427.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XACM_2155	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas axonopodis pv. citrumelo F1	hypothetical protein XACM_2155 [Xanthomonas axonopodis pv. citrumelo F1]	346649803	 PspC	000001.1368	PspC
AEQ96762.1	<-ComEA-HHH+S1<-?||?-><-?<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	XOC_2653	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas oryzae pv. oryzicola BLS256	hypothetical protein XOC_2653 [Xanthomonas oryzae pv. oryzicola BLS256]	353462483	 PspC	000001.1368	PspC
AEV81454.1	<-PspC*	PspC	PspC	-	65	ACPL_557	bacteria>actinobacteria	Actinoplanes sp. SE50/110	phage shock protein C, PspC [Actinoplanes sp. SE50/110]	359833013	 PspC	000001.1368	PspC
AFD07840.1	<-PspC*<-TM	PspC	PspC	-	65	Solca_2814	bacteria>bacteroidetes	Solitalea canadensis DSM 3403	putative stress-responsive transcriptional regulator [Solitalea canadensis DSM 3403]	379654784	 PspC	000001.1368	PspC
AFH51759.1	PspC*->	PspC	PspC	-	65	pspC1	bacteria>actinobacteria	Corynebacterium pseudotuberculosis 267	Phage shock protein C [Corynebacterium pseudotuberculosis 267]	383804680	 PspC	000001.1368	PspC
AFI30087.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	MY9_3555	bacteria>firmicutes	Bacillus sp. JS	regulator (stress mediated) [Bacillus sp. JS]	384933409	 PspC	000001.1368	PspC
AFM41353.1	SIG+TM+TM+TM+TM+ABC-ATPase->SIG+TM+TM+TM+TM+ABC-ATPase-><-PspC*	PspC	PspC	-	65	Desaci_2400	bacteria>firmicutes	Desulfosporosinus acidiphilus SJ4	putative stress-responsive transcriptional regulator [Desulfosporosinus acidiphilus SJ4]	391355654	 PspC	000001.1368	PspC
AGH77541.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XAC29_10380	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas axonopodis Xac29-1	hypothetical protein XAC29_10380 [Xanthomonas axonopodis Xac29-1]	469767124	 PspC	000001.1368	PspC
AGI07565.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	XCAW_01774	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp. citri Aw12879	Hypothetical Protein XCAW_01774 [Xanthomonas citri subsp. citri Aw12879]	471210815	 PspC	000001.1368	PspC
AGK55625.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	B1NLA3E_19405	bacteria>firmicutes	Bacillus sp. 1NLA3E	hypothetical protein B1NLA3E_19405 [Bacillus sp. 1NLA3E]	484578827	 PspC	000001.1368	PspC
AIT88867.1	PspC*->	PspC	PspC	-	65	pspC1	bacteria>actinobacteria	Corynebacterium ulcerans	Phage shock protein C [Corynebacterium ulcerans]	698188992	 PspC	000001.1368	PspC
AIW85513.1	<-PspC*	PspC	PspC	-	65	pspC	bacteria>firmicutes	Bacillus weihenstephanensis	Phage shock protein C, PspC [Bacillus weihenstephanensis]	719645099	 PspC	000001.1368	PspC
AJQ83254.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	AZ54_12065	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas oryzae pv. oryzae PXO86	stress-responsive transcriptional regulator [Xanthomonas oryzae pv. oryzae PXO86]	765201956	 PspC	000001.1368	PspC
AKC49081.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	O7A_19025	bacteria>firmicutes	Bacillus subtilis KCTC 1028	membrane protein [Bacillus subtilis KCTC 1028]	807075875	 PspC	000001.1368	PspC
AKM84255.1	PspC*->	PspC	PspC	-	65	UR58_C0001G0538	bacteria	Candidatus Campbellbacteria bacterium GW2011_OD1_34_28	phage shock protein C, PspC, phage shock protein C [Candidatus Campbellbacteria bacterium GW2011_OD1_34_28]	837354220	 PspC	000001.1368	PspC
AKN76803.1	PspC*->	PspC	PspC	-	65	pspC1	bacteria>actinobacteria	Corynebacterium ulcerans FRC58	Phage shock protein C [Corynebacterium ulcerans FRC58]	852473792	 PspC	000001.1368	PspC
AKS39470.1	<-TM<-Cluster87_3clades<-?<-?<-?<-SIG+TM+TM+TM<-PspC*<-?<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	65	AFK25_13050	bacteria>firmicutes	Anoxybacillus gonensis	membrane protein [Anoxybacillus gonensis]	906365880	 PspC	000001.1368	PspC
ALD72098.1	PspC*->SIG+TM+TM+TM+TM+FTSK+FTSK-HTH->?->HMA+TM+TM+TM+TM+TM+TM+TM+TM->	PspC	PspC	-	65	RN86_06655	bacteria>firmicutes	Streptococcus gordonii	PspC family transcriptional regulator [Streptococcus gordonii]	927040527	 PspC	000001.1368	PspC
ALD94643.1	PspC*->	PspC	PspC	-	65	pspC1	bacteria>actinobacteria	Corynebacterium ulcerans	Phage shock protein C [Corynebacterium ulcerans]	927310314	 PspC	000001.1368	PspC
ANQ50100.1	PspC*->	PspC	PspC	-	65	MY04_2731	bacteria>bacteroidetes	Flammeovirga sp. MY04	Stress-responsive transcriptional regulator [Flammeovirga sp. MY04]	1042789486	 PspC	000001.1368	PspC
ANX06618.1	Toast-rack->PspC*->SIG+TM+TM+TM-><-SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM	PspC	PspC	-	65	AS891_05200	bacteria>firmicutes	Bacillus subtilis subsp. subtilis	hypothetical protein AS891_05200 [Bacillus subtilis subsp. subtilis]	1049082497	 PspC	000001.1368	PspC
AOD15271.1	<-PspC*<-?<-?<-sf+TM+TM<-NUDIX	PspC	PspC	-	65	BER92_11685	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas fragariae	stress-responsive transcriptional regulator [Xanthomonas fragariae]	1052528720	 PspC	000001.1368	PspC
AOD18675.1	<-PspC*<-?<-?<-sf+TM+TM<-NUDIX	PspC	PspC	-	65	BER93_11710	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas fragariae	stress-responsive transcriptional regulator [Xanthomonas fragariae]	1052532127	 PspC	000001.1368	PspC
AOL31245.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	BGM20_11685	bacteria>firmicutes	Bacillus gibsonii	hypothetical protein BGM20_11685 [Bacillus gibsonii]	1062081461	 PspC	000001.1368	PspC
AOS71863.1	<-HMA+TM+TM+TM+TM+TM+TM+TM+TM<-?<-SIG+TM+TM+TM+TM+FTSK+FTSK-HTH<-PspC*	PspC	PspC	-	65	WH25_08195	bacteria>firmicutes	Streptococcus gordonii	PspC family transcriptional regulator [Streptococcus gordonii]	1070890924	 PspC	000001.1368	PspC
AOY62864.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	BHE84_12310	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri pv. glycines str. 8ra	stress-responsive transcriptional regulator [Xanthomonas citri pv. glycines str. 8ra]	1092208930	 PspC	000001.1368	PspC
AOY65772.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	BHE83_03745	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas campestris pv. vesicatoria str. 85-10	stress-responsive transcriptional regulator [Xanthomonas campestris pv. vesicatoria str. 85-10]	1092212331	 PspC	000001.1368	PspC
AOZ95915.1	PspC*->	PspC	PspC	-	65	bhn_I0881	bacteria>firmicutes	Butyrivibrio hungatei	PspC domain-containing protein [Butyrivibrio hungatei]	1095438795	 PspC	000001.1368	PspC
APH05642.1	<-PspC*	PspC	PspC	-	65	A9C19_13275	bacteria>firmicutes	Bacillus weihaiensis	PspC domain-containing protein [Bacillus weihaiensis]	1110987187	 PspC	000001.1368	PspC
APO90552.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	BJD11_11350	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas euvesicatoria	stress-responsive transcriptional regulator [Xanthomonas euvesicatoria]	1120740105	 PspC	000001.1368	PspC
APO94044.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	BI313_05045	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas vesicatoria	stress-responsive transcriptional regulator [Xanthomonas vesicatoria]	1120743600	 PspC	000001.1368	PspC
APO98540.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	BJD13_05180	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas perforans	stress-responsive transcriptional regulator [Xanthomonas perforans]	1120748101	 PspC	000001.1368	PspC
APP74281.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	BJD12_02340	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas vesicatoria ATCC 35937	stress-responsive transcriptional regulator [Xanthomonas vesicatoria ATCC 35937]	1120824941	 PspC	000001.1368	PspC
APR11096.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	BI314_13935	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp. citri	stress-responsive transcriptional regulator [Xanthomonas citri subsp. citri]	1125886845	 PspC	000001.1368	PspC
APR13660.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	BI315_00985	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp. citri	stress-responsive transcriptional regulator [Xanthomonas citri subsp. citri]	1125889412	 PspC	000001.1368	PspC
APR20211.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	BI316_12350	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp. citri	stress-responsive transcriptional regulator [Xanthomonas citri subsp. citri]	1125895967	 PspC	000001.1368	PspC
APR23771.1	<-PspC*<-?<-?<-sf+TM+TM||TM->	PspC	PspC	-	65	BJD09_05620	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp. citri	stress-responsive transcriptional regulator [Xanthomonas citri subsp. citri]	1125899531	 PspC	000001.1368	PspC
AQS75128.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XPE_01270	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas perforans 91-118	stress-responsive transcriptional regulator [Xanthomonas perforans 91-118]	1148989405	 PspC	000001.1368	PspC
BAB07311.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	65	BH3592	bacteria>firmicutes	Bacillus halodurans C-125	BH3592 [Bacillus halodurans C-125]	10176216	 PspC	000001.1368	PspC
BAE68842.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XOO2087	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas oryzae pv. oryzae MAFF 311018	conserved hypothetical protein [Xanthomonas oryzae pv. oryzae MAFF 311018]	84367684	 PspC	000001.1368	PspC
BAI87135.1	GNTR-HTH+UTRA-><-SIG+LTD+IG+Calcineurin<-?<-?<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	yvlC	bacteria>firmicutes	Bacillus subtilis subsp. natto BEST195	hypothetical protein BSNT_10137 [Bacillus subtilis subsp. natto BEST195]	291486060	 PspC	000001.1368	PspC
BAK33692.1	<-PspC*	PspC	PspC	-	65	MLP_06780	bacteria>actinobacteria	Microlunatus phosphovorus NM-1	hypothetical protein MLP_06780 [Microlunatus phosphovorus NM-1]	334684107	 PspC	000001.1368	PspC
BAM55587.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	yvlC	bacteria>firmicutes	Bacillus subtilis BEST7613	regulator [Bacillus subtilis BEST7613]	407962347	 PspC	000001.1368	PspC
CAB15516.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	yvlC	bacteria>firmicutes	Bacillus subtilis subsp. subtilis str. 168	putative regulator (stress mediated) [Bacillus subtilis subsp. subtilis str. 168]	2636024	 PspC	000001.1368	PspC
CAJ23887.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XCV2210	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas campestris pv. vesicatoria str. 85-10	putative membrane protein [Xanthomonas campestris pv. vesicatoria str. 85-10]	78036196	 PspC	000001.1368	PspC
CDF61695.1	<-TM||sf+TM+TM->?->?->PspC*->	PspC	PspC	-	65	XFF4834R_chr21550	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas fuscans subsp. fuscans	putative PspC domain containing protein [Xanthomonas fuscans subsp. fuscans]	549145976	 PspC	000001.1368	PspC
CEJ79172.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	yvlC	bacteria>firmicutes	Bacillus sp.	membrane protein [Bacillus sp.]	724429252	 PspC	000001.1368	PspC
KKP74942.1	<-PspC*	PspC	PspC	-	65	UR74_C0002G0208	bacteria	Candidatus Campbellbacteria bacterium GW2011_GWD2_35_24	Phage shock protein C, PspC [Candidatus Campbellbacteria bacterium GW2011_GWD2_35_24]	818289769	 PspC	000001.1368	PspC
KKP75828.1	<-PspC*	PspC	PspC	-	65	UR75_C0002G0209	bacteria	Candidatus Campbellbacteria bacterium GW2011_GWC2_35_28	phage shock protein C, PspC, phage shock protein C [Candidatus Campbellbacteria bacterium GW2011_GWC2_35_28]	818290604	 PspC	000001.1368	PspC
KKP76924.1	PspC*->	PspC	PspC	-	65	UR76_C0002G0125	bacteria	Candidatus Campbellbacteria bacterium GW2011_GWC1_35_31	Phage shock protein C, PspC [Candidatus Campbellbacteria bacterium GW2011_GWC1_35_31]	818291794	 PspC	000001.1368	PspC
KKP78850.1	PspC*->	PspC	PspC	-	65	UR79_C0002G0125	bacteria	Candidatus Campbellbacteria bacterium GW2011_GWD1_35_49	Phage shock protein C, PspC [Candidatus Campbellbacteria bacterium GW2011_GWD1_35_49]	818293822	 PspC	000001.1368	PspC
KKR82101.1	Cluster236_2clades->Cluster234_2clades->?->?-><-?||Cluster469_2clades->PspC*->	PspC	PspC	-	65	UU29_C0018G0028	bacteria	Candidatus Daviesbacteria bacterium GW2011_GWA2_40_9	Phage shock protein C [Candidatus Daviesbacteria bacterium GW2011_GWA2_40_9]	818529728	 PspC	000001.1368	PspC
KKR93284.1	Cluster236_2clades->Cluster234_2clades->?->?-><-?||Cluster469_2clades->PspC*->	PspC	PspC	-	65	UU44_C0003G0080	bacteria	Candidatus Daviesbacteria bacterium GW2011_GWB1_41_15	Phage shock protein C [Candidatus Daviesbacteria bacterium GW2011_GWB1_41_15]	818541357	 PspC	000001.1368	PspC
KKS14772.1	Cluster236_2clades->Cluster234_2clades->?->?-><-?||Cluster469_2clades->PspC*->	PspC	PspC	-	65	UU73_C0004G0080	bacteria	Candidatus Daviesbacteria bacterium GW2011_GWA1_41_61	Phage shock protein C [Candidatus Daviesbacteria bacterium GW2011_GWA1_41_61]	818563898	 PspC	000001.1368	PspC
KPJ72955.1	<-PspC*	PspC	PspC	-	65	AMJ48_02930	bacteria	Parcubacteria bacterium DG_74_1	phage-shock protein [Parcubacteria bacterium DG_74_1]	931382798	 PspC	000001.1368	PspC
OGM08673.1	Cluster87_3clades->PspC*-><-?<-?||sGTP->	PspC	PspC	-	65	A2Z67_00340	bacteria	Candidatus Woesebacteria bacterium RBG_13_36_22	hypothetical protein A2Z67_00340 [Candidatus Woesebacteria bacterium RBG_13_36_22]	1084217920	 PspC	000001.1368	PspC
OGM12476.1	Cluster87_3clades->PspC*-><-?<-?||sGTP->	PspC	PspC	-	65	A2W13_03260	bacteria	Candidatus Woesebacteria bacterium RBG_16_36_11	hypothetical protein A2W13_03260 [Candidatus Woesebacteria bacterium RBG_16_36_11]	1084221908	 PspC	000001.1368	PspC
OGM17357.1	Cluster87_3clades->PspC*-><-?<-?||sGTP->	PspC	PspC	-	65	A2V55_00115	bacteria	Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29	hypothetical protein A2V55_00115 [Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29]	1084227101	 PspC	000001.1368	PspC
OGW84595.1	<-PspC*<-?<-SIG+TM+TM+TM<-Cluster229_2clades	PspC	PspC	-	65	A2987_05760	bacteria	Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10	hypothetical protein A2987_05760 [Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10]	1085526856	 PspC	000001.1368	PspC
OGZ08706.1	PspC*-><-Cluster85_4clades	PspC	PspC	-	65	A3C13_02835	bacteria	Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_11	hypothetical protein A3C13_02835 [Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_11]	1088038721	 PspC	000001.1368	PspC
OGZ13588.1	PspC*-><-Cluster85_4clades	PspC	PspC	-	65	A2942_04535	bacteria	Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_50_20	hypothetical protein A2942_04535 [Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_50_20]	1088043946	 PspC	000001.1368	PspC
OHA88789.1	CS-><-PspC*	PspC	PspC	-	65	A2653_03255	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_25	hypothetical protein A2653_03255 [Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_25]	1088231425	 PspC	000001.1368	PspC
OHB00617.1	PspC*-><-CS	PspC	PspC	-	65	A3E94_03195	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_44_12b	hypothetical protein A3E94_03195 [Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_44_12b]	1088243815	 PspC	000001.1368	PspC
SCA87972.1	SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM-><-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	65	BGLY_4149	bacteria>firmicutes	Bacillus glycinifermentans	hypothetical protein BGLY_4149 [Bacillus glycinifermentans]	1049472025	 PspC	000001.1368	PspC
ABN52289.1	<-PspC*	PspC+TM	PspC	-	64	Cthe_1057	bacteria>firmicutes	Ruminiclostridium thermocellum ATCC 27405	phage shock protein C, PspC [Ruminiclostridium thermocellum ATCC 27405]	125713797	 PspC	000001.1368	PspC
ABR42066.1	PspC*->RNA-Helicase+A18->	PspC	PspC	-	64	BDI_0281	bacteria>bacteroidetes	Parabacteroides distasonis ATCC 8503	conserved hypothetical protein [Parabacteroides distasonis ATCC 8503]	149935369	 PspC	000001.1368	PspC
ABS04782.1	<-PspC*	PspC	PspC	-	64	Krad_3318	bacteria>actinobacteria	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	phage shock protein C, PspC [Kineococcus radiotolerans SRS30216 = ATCC BAA-149]	151361779	 PspC	000001.1368	PspC
ACB84584.1	GNTR-HTH->ABC-ATPase->?->Cluster887_2clades-><-PspC*	PspC	PspC	-	64	Nther_1000	bacteria>firmicutes	Natranaerobius thermophilus JW/NM-WN-LF	phage shock protein C, PspC [Natranaerobius thermophilus JW/NM-WN-LF]	179350314	 PspC	000001.1368	PspC
ACT01274.1	<-PspC*	PspC	PspC	-	64	Pjdr2_2620	bacteria>firmicutes	Paenibacillus sp. JDR-2	phage shock protein C, PspC [Paenibacillus sp. JDR-2]	247544255	 PspC	000001.1368	PspC
ADE72055.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack<-?<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	64	BMQ_5077	bacteria>firmicutes	Bacillus megaterium QM B1551	putative regulator (stress mediated) [Bacillus megaterium QM B1551]	294351726	 PspC	000001.1368	PspC
ADF41864.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack<-?<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	64	BMD_5065	bacteria>firmicutes	Bacillus megaterium DSM 319	putative regulator (stress mediated) [Bacillus megaterium DSM 319]	294804798	 PspC	000001.1368	PspC
ADJ42902.1	PspC*->	PspC	PspC	-	64	AMED_1085	bacteria>actinobacteria	Amycolatopsis mediterranei U32	stress-responsive transcriptional regulator PspC [Amycolatopsis mediterranei U32]	299792527	 PspC	000001.1368	PspC
ADP34006.1	GNTR-HTH+UTRA-><-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	BATR1942_15435	bacteria>firmicutes	Bacillus atrophaeus 1942	YvlC [Bacillus atrophaeus 1942]	310870531	 PspC	000001.1368	PspC
ADU74220.1	PspC*->	PspC+TM	PspC	-	64	Clo1313_1156	bacteria>firmicutes	Ruminiclostridium thermocellum DSM 1313	phage shock protein C, PspC [Ruminiclostridium thermocellum DSM 1313]	316940186	 PspC	000001.1368	PspC
ADV42311.1	ArgR-HTH->?->?->PspC*->?->Cluster283_3clades->	PspC	PspC	-	64	Bache_0281	bacteria>bacteroidetes	Bacteroides helcogenes P 36-108	phage shock protein C, PspC [Bacteroides helcogenes P 36-108]	319415200	 PspC	000001.1368	PspC
AEB25706.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	yvlC	bacteria>firmicutes	Bacillus amyloliquefaciens TA208	regulator (stress mediated) [Bacillus amyloliquefaciens TA208]	328555214	 PspC	000001.1368	PspC
AEB65171.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	yvlC	bacteria>firmicutes	Bacillus amyloliquefaciens LL3	putative regulator (stress mediated) [Bacillus amyloliquefaciens LL3]	328913575	 PspC	000001.1368	PspC
AEK90745.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	yvlC	bacteria>firmicutes	Bacillus amyloliquefaciens XH7	putative regulator (stress mediated) [Bacillus amyloliquefaciens XH7]	341829494	 PspC	000001.1368	PspC
AFJ63702.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	MUS_3844	bacteria>firmicutes	Bacillus amyloliquefaciens Y2	conserved hypothetical protein YvlC [Bacillus amyloliquefaciens Y2]	387174241	 PspC	000001.1368	PspC
AFO74616.1	PspC*->	PspC	PspC	-	64	AMES_1080	bacteria>actinobacteria	Amycolatopsis mediterranei S699	stress-responsive PspC family transcriptional regulator [Amycolatopsis mediterranei S699]	398315669	 PspC	000001.1368	PspC
AGE37875.1	<-PspC*<-Cluster303_2clades	PspC	PspC	-	64	zj316_0336	bacteria>firmicutes	Lactobacillus plantarum ZJ316	Stress-responsive transcription regulator [Lactobacillus plantarum ZJ316]	448273356	 PspC	000001.1368	PspC
AGH49296.1	Cluster722_2clades->LDcluster4->?-><-PspC*	PspC	PspC	-	64	G432_07855	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. MM-1	phage shock protein PspC [Sphingomonas sp. MM-1]	469479071	 PspC	000001.1368	PspC
AGL62852.2	<-PspC*<-Cluster303_2clades	PspC	PspC	-	64	LBP_cg0106	bacteria>firmicutes	Lactobacillus plantarum subsp. plantarum P-8	Stress-responsive transcription regulator (Putative) [Lactobacillus plantarum subsp. plantarum P-8]	749389394	 PspC	000001.1368	PspC
AGT81745.1	PspC*->	PspC	PspC	-	64	B737_1081	bacteria>actinobacteria	Amycolatopsis mediterranei RB	stress-responsive PspC family transcriptional regulator [Amycolatopsis mediterranei RB]	532226766	 PspC	000001.1368	PspC
AGZ58051.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	U471_33530	bacteria>firmicutes	Bacillus amyloliquefaciens CC178	PspC domain-containing protein [Bacillus amyloliquefaciens CC178]	556021023	 PspC	000001.1368	PspC
AHZ17520.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	yvlC	bacteria>firmicutes	Bacillus velezensis SQR9	YvlC [Bacillus velezensis SQR9]	631802855	 PspC	000001.1368	PspC
AHZ48473.1	<-PspC*	PspC	PspC	-	64	V470_08620	bacteria>firmicutes	Streptococcus sp. VT 162	hypothetical protein V470_08620 [Streptococcus sp. VT 162]	633276203	 PspC	000001.1368	PspC
AIF44137.1	<-TM<-Cluster87_3clades<-?<-?<-?<-SIG+TM+TM+TM<-PspC*	PspC	PspC	-	64	X953_13995	bacteria>firmicutes	Virgibacillus sp. SK37	membrane protein [Virgibacillus sp. SK37]	664691549	 PspC	000001.1368	PspC
AIG63395.1	<-PspC*	PspC	PspC	-	64	CATYP_00250	bacteria>actinobacteria	Corynebacterium atypicum	hypothetical protein CATYP_00250 [Corynebacterium atypicum]	667686783	 PspC	000001.1368	PspC
AIN83195.1	-	PspC	PspC	-	64	DR71_347	bacteria>actinobacteria	Corynebacterium sp. ATCC 6931	pspC domain protein [Corynebacterium sp. ATCC 6931]	685195029	 PspC	000001.1368	PspC
AIY83730.1	<-PspC*	PspC	PspC	-	64	U729_1841	bacteria>firmicutes	Clostridium baratii str. Sullivan	pspC domain protein [Clostridium baratii str. Sullivan]	728873069	 PspC	000001.1368	PspC
AJF86559.1	GNTR-HTH+UTRA-><-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	TD68_14435	bacteria>firmicutes	Bacillus atrophaeus	membrane protein [Bacillus atrophaeus]	751417772	 PspC	000001.1368	PspC
AJI25525.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack<-?<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	64	BG04_2070	bacteria>firmicutes	Bacillus megaterium NBRC 15308 = ATCC 14581	pspC domain protein [Bacillus megaterium NBRC 15308 = ATCC 14581]	753729756	 PspC	000001.1368	PspC
AKL77958.1	<-SIG+LTD+IG+Calcineurin<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	64	ABH13_3384	bacteria>firmicutes	Bacillus velezensis	bacteriophage shock protein C [Bacillus velezensis]	829579665	 PspC	000001.1368	PspC
AKP66155.1	SIG+Toast-rack->PspC*->PspC*->MODE-HTH+PBPII->	PspC	PspC	-	64	ABM34_00390	bacteria>firmicutes	Lactobacillus ginsenosidimutans	hypothetical protein ABM34_00390 [Lactobacillus ginsenosidimutans]	873923134	 PspC	000001.1368	PspC
AKP80048.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack<-?<-SbcC+SbcC+ABC-ATPase+SbcC<-RNA-Helicase+A18	PspC	PspC	-	64	AS52_05120	bacteria>firmicutes	Bacillus megaterium Q3	DNA-binding transcriptional activator PspC [Bacillus megaterium Q3]	873990010	 PspC	000001.1368	PspC
