AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
ACZ38335.1	DUF1707-SHOCT-bihelical+Toast-rack*->?->Cluster59_2clades->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	211	Sthe_0898	bacteria>chloroflexi	Sphaerobacter thermophilus DSM 20745	protein of unknown function DUF1707 [Sphaerobacter thermophilus DSM 20745]	269786192	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AFN47185.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	211	HMPREF9154_1667	bacteria>actinobacteria	Pseudopropionibacterium propionicum F0230a	hypothetical protein HMPREF9154_1667 [Pseudopropionibacterium propionicum F0230a]	395143078	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AKG44762.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	211	SXIM_33780	bacteria>actinobacteria	Streptomyces xiamenensis	protein of unknown function DUF1707 [Streptomyces xiamenensis]	818446618	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AQP43513.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	211	RPIT_00670	bacteria>actinobacteria	Tessaracoccus flavus	hypothetical protein RPIT_00670 [Tessaracoccus flavus]	1146008117	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AQP51153.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	VbhA	211	BW733_10250	bacteria>actinobacteria	Tessaracoccus flavescens	hypothetical protein BW733_10250 [Tessaracoccus flavescens]	1146015759	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALG15629.1	DUF1707-SHOCT-bihelical+Toast-rack*->?->Cluster8_2clades->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	210	AOZ06_48645	bacteria>actinobacteria	Kibdelosporangium phytohabitans	hypothetical protein AOZ06_48645 [Kibdelosporangium phytohabitans]	930838426	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ANP52292.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical	-	210	AVL59_24540	bacteria>actinobacteria	Streptomyces griseochromogenes	hypothetical protein AVL59_24540 [Streptomyces griseochromogenes]	1042030397	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AOP50891.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	210	SL103_00685	bacteria>actinobacteria	Streptomyces lydicus	hypothetical protein SL103_00685 [Streptomyces lydicus]	1066953936	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AIJ32795.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	209	CIMIT_01720	bacteria>actinobacteria	Corynebacterium imitans	hypothetical protein CIMIT_01720 [Corynebacterium imitans]	672593818	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AOS63251.1	-	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	209	TL08_12185	bacteria>actinobacteria	Actinoalloteichus hymeniacidonis	putative DUF1707 family protein/predicted membrane protein (DUF2154) [Actinoalloteichus hymeniacidonis]	1070870460	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CUW27055.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	209	TUE45_01768	bacteria>actinobacteria	Streptomyces reticuli	hypothetical protein TUE45_01768 [Streptomyces reticuli]	972707189	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACU74574.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	208	Caci_5716	bacteria>actinobacteria	Catenulispora acidiphila DSM 44928	protein of unknown function DUF1707 [Catenulispora acidiphila DSM 44928]	256361077	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AHI01415.1	<-DUF1707-SHOCT-bihelical+Toast-rack*||?->?->ABC-ATPase->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	208	KALB_8057	bacteria>actinobacteria	Kutzneria albida DSM 43870	hypothetical protein KALB_8057 [Kutzneria albida DSM 43870]	578013156	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AMO92394.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	208	AWU68_2147	bacteria>actinobacteria	Corynebacterium simulans	hypothetical protein AWU68_2147 [Corynebacterium simulans]	1004393363	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AOH45829.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	207	BCB70_07845	bacteria>actinobacteria	Propionibacterium sp. oral taxon 193	hypothetical protein BCB70_07845 [Propionibacterium sp. oral taxon 193]	1061028649	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AAZ54176.1	-	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	206	Tfu_0138	bacteria>actinobacteria	Thermobifida fusca YX	conserved hypothetical protein [Thermobifida fusca YX]	71914274	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ABL80580.1	DUF1707-SHOCT-bihelical+Toast-rack*->ABC-ATPase->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	206	Noca_1062	bacteria>actinobacteria	Nocardioides sp. JS614	protein of unknown function DUF1707 [Nocardioides sp. JS614]	119535963	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACY97357.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	206	Tcur_1783	bacteria>actinobacteria	Thermomonospora curvata DSM 43183	protein of unknown function DUF1707 [Thermomonospora curvata DSM 43183]	268310983	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ADH65915.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	VbhA	206	Ndas_0468	bacteria>actinobacteria	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	protein of unknown function DUF1707 [Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111]	296843895	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AFR10856.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	206	B005_3337	bacteria>actinobacteria	Nocardiopsis alba ATCC BAA-2165	hypothetical protein B005_3337 [Nocardiopsis alba ATCC BAA-2165]	402803446	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AGC61909.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	206	MULP_02005	bacteria>actinobacteria	Mycobacterium liflandii 128FXT	hypothetical protein MULP_02005 [Mycobacterium liflandii 128FXT]	442582766	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ANP56408.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	206	AVL59_10085	bacteria>actinobacteria	Streptomyces griseochromogenes	hypothetical protein AVL59_10085 [Streptomyces griseochromogenes]	1042034513	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CCH35701.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	206	BN6_84870	bacteria>actinobacteria	Saccharothrix espanaensis DSM 44229	hypothetical protein BN6_84870 [Saccharothrix espanaensis DSM 44229]	407888058	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AHI01364.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	205	KALB_8006	bacteria>actinobacteria	Kutzneria albida DSM 43870	hypothetical protein KALB_8006 [Kutzneria albida DSM 43870]	578013105	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AMM09457.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	205	Salbus254_2958	bacteria>actinobacteria	Streptomyces albus	hypothetical protein Salbus254_2958 [Streptomyces albus]	1001842215	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
APC33531.1	DUF1707-SHOCT-bihelical+Toast-rack*->	SIG+DUF1707	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	205	A9R04_01890	bacteria>actinobacteria	Nocardiopsis dassonvillei	hypothetical protein A9R04_01890 [Nocardiopsis dassonvillei]	1102263803	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CRK60677.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	205	-	bacteria>actinobacteria	Alloactinosynnema sp. L-07	hypothetical protein [Alloactinosynnema sp. L-07]	886833005	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AAZ54175.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	204	Tfu_0137	bacteria>actinobacteria	Thermobifida fusca YX	conserved hypothetical protein [Thermobifida fusca YX]	71914273	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AGL15999.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	204	L083_2489	bacteria>actinobacteria	Actinoplanes sp. N902-109	hypothetical protein L083_2489 [Actinoplanes sp. N902-109]	492004679	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AHH22347.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	204	NONO_c75920	bacteria>actinobacteria	Nocardia nova SH22a	hypothetical protein NONO_c75920 [Nocardia nova SH22a]	576089957	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AOS65672.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	204	TL08_24470	bacteria>actinobacteria	Actinoalloteichus hymeniacidonis	putative DUF1707 family protein [Actinoalloteichus hymeniacidonis]	1070872881	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEA22472.1	DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-ABC-ATPase	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	203	Psed_0197	bacteria>actinobacteria	Pseudonocardia dioxanivorans CB1190	protein of unknown function DUF1707 [Pseudonocardia dioxanivorans CB1190]	326948775	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AJK52190.1	<-Cluster8_2clades<-?<-?<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	203	BB31_01565	bacteria>actinobacteria	Amycolatopsis lurida NRRL 2430	hypothetical protein BB31_01565 [Amycolatopsis lurida NRRL 2430]	755908612	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AGS33961.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	202	B841_02390	bacteria>actinobacteria	Corynebacterium maris DSM 45190	hypothetical protein B841_02390 [Corynebacterium maris DSM 45190]	528324646	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AJK56793.1	DUF1707-SHOCT-bihelical+Toast-rack*->	SIG+DUF1707+DUF2154	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	202	BB31_26880	bacteria>actinobacteria	Amycolatopsis lurida NRRL 2430	hypothetical protein BB31_26880 [Amycolatopsis lurida NRRL 2430]	755913215	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AGM27662.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	201	MASS_1060	bacteria>actinobacteria	Mycobacterium abscessus subsp. bolletii 50594	hypothetical protein MASS_1060 [Mycobacterium abscessus subsp. bolletii 50594]	506961281	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACU40852.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	200	Amir_7061	bacteria>actinobacteria	Actinosynnema mirum DSM 43827	protein of unknown function DUF1707 [Actinosynnema mirum DSM 43827]	255925341	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACZ85142.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	200	Sros_2159	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	conserved hypothetical protein [Streptosporangium roseum DSM 43021]	270506864	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACZ91132.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	SIG+DUF1707	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	200	Sros_8488	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	hypothetical protein Sros_8488 [Streptosporangium roseum DSM 43021]	270512854	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ADG79882.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	200	Tpau_3297	bacteria>actinobacteria	Tsukamurella paurometabola DSM 20162	protein of unknown function DUF1707 [Tsukamurella paurometabola DSM 20162]	296029112	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALV37034.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	200	AS200_36850	bacteria>actinobacteria	Streptomyces sp. CdTB01	hypothetical protein AS200_36850 [Streptomyces sp. CdTB01]	971336412	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CAM01591.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	200	SACE_2287	bacteria>actinobacteria	Saccharopolyspora erythraea NRRL 2338	hypothetical protein SACE_2287 [Saccharopolyspora erythraea NRRL 2338]	133911478	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALG14404.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	199	AOZ06_52780	bacteria>actinobacteria	Kibdelosporangium phytohabitans	hypothetical protein AOZ06_52780 [Kibdelosporangium phytohabitans]	930837201	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ANP53774.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	199	AVL59_33240	bacteria>actinobacteria	Streptomyces griseochromogenes	hypothetical protein AVL59_33240 [Streptomyces griseochromogenes]	1042031879	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AAZ54498.1	<-DUF1707-SHOCT-bihelical+Toast-rack*||ABC-ATPase->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	198	Tfu_0460	bacteria>actinobacteria	Thermobifida fusca YX	conserved hypothetical protein [Thermobifida fusca YX]	71914596	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AKK03387.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	198	CEPID_07685	bacteria>actinobacteria	Corynebacterium epidermidicanis	putative DUF1707 family protein/predicted membrane protein (DUF2154) [Corynebacterium epidermidicanis]	827628094	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AMW09218.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	198	A4E84_06730	bacteria>actinobacteria	Streptomyces sp. S10(2016)	hypothetical protein A4E84_06730 [Streptomyces sp. S10(2016)]	1015638360	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AFG36495.1	DUF1707-SHOCT-bihelical+Toast-rack*->	SIG+DUF1707	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	197	Spiaf_0390	bacteria>spirochaetes	Spirochaeta africana DSM 8902	protein of unknown function (DUF1707) [Spirochaeta africana DSM 8902]	383106162	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALG83868.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	197	ACH46_04260	bacteria>actinobacteria	Gordonia sp. QH-11	hypothetical protein ACH46_04260 [Gordonia sp. QH-11]	933681164	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ANI41745.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	197	MYVA_4671	bacteria>actinobacteria	Mycobacterium vaccae 95051	hypothetical protein MYVA_4671 [Mycobacterium vaccae 95051]	1034248710	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACZ87510.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	196	Sros_4653	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	hypothetical protein Sros_4653 [Streptosporangium roseum DSM 43021]	270509232	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AHC27381.1	<-ABhydrolase<-?||?->?->?->ABC-ATPase-><-?<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	196	D174_23775	bacteria>actinobacteria	Mycobacterium neoaurum VKM Ac-1815D	hypothetical protein D174_23775 [Mycobacterium neoaurum VKM Ac-1815D]	565687521	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AHI21821.1	ABC-ATPase->?-><-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	196	B843_02145	bacteria>actinobacteria	Corynebacterium vitaeruminis DSM 20294	hypothetical protein B843_02145 [Corynebacterium vitaeruminis DSM 20294]	582018478	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
APC33923.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	196	A9R04_04065	bacteria>actinobacteria	Nocardiopsis dassonvillei	hypothetical protein A9R04_04065 [Nocardiopsis dassonvillei]	1102264195	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CKI39335.1	<-ABhydrolase<-?||?->?-><-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	196	ERS451418_05662	bacteria>actinobacteria	Mycobacterium smegmatis	protein of uncharacterised function (DUF1707) [Mycobacterium smegmatis]	777219698	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ADB51411.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	195	Cwoe_2992	bacteria>actinobacteria	Conexibacter woesei DSM 14684	protein of unknown function DUF1707 [Conexibacter woesei DSM 14684]	283948667	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEB46146.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	195	VAB18032_25240	bacteria>actinobacteria	Verrucosispora maris AB-18-032	hypothetical protein VAB18032_25240 [Verrucosispora maris AB-18-032]	328811974	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AKE38597.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	194	UL81_03080	bacteria>actinobacteria	Corynebacterium camporealensis	protein of unknown function (DUF1707)/predicted membrane protein (DUF2154) [Corynebacterium camporealensis]	814960230	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALL79165.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	194	AD006_26430	bacteria>actinobacteria	Pseudonocardia sp. EC080610-09	hypothetical protein AD006_26430 [Pseudonocardia sp. EC080610-09]	944388336	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ALU93946.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	194	WQO_11655	bacteria>actinobacteria	Streptomyces globisporus C-1027	hypothetical protein WQO_11655 [Streptomyces globisporus C-1027]	971156342	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
CCB73071.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	194	SCAT_0333	bacteria>actinobacteria	Streptomyces cattleya NRRL 8057 = DSM 46488	conserved protein of unknown function [Streptomyces cattleya NRRL 8057 = DSM 46488]	337764362	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ADW07449.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	193	Sfla_6065	bacteria>actinobacteria	Streptomyces pratensis ATCC 33331	protein of unknown function DUF1707 [Streptomyces pratensis ATCC 33331]	320012599	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEA26093.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	193	Psed_3926	bacteria>actinobacteria	Pseudonocardia dioxanivorans CB1190	protein of unknown function DUF1707 [Pseudonocardia dioxanivorans CB1190]	326952396	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEF39919.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	193	AS9A_1467	bacteria>actinobacteria	Hoyosella subflava DQS3-9A1	hypothetical protein AS9A_1467 [Hoyosella subflava DQS3-9A1]	333481359	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEF39991.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	193	AS9A_1540	bacteria>actinobacteria	Hoyosella subflava DQS3-9A1	hypothetical protein AS9A_1540 [Hoyosella subflava DQS3-9A1]	333481431	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AJF63770.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	193	SVTN_04265	bacteria>actinobacteria	Streptomyces vietnamensis	hypothetical protein SVTN_04265 [Streptomyces vietnamensis]	751387682	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AOR35558.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	193	BFF78_34810	bacteria>actinobacteria	Streptomyces puniciscabiei	hypothetical protein BFF78_34810 [Streptomyces puniciscabiei]	1069158647	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ACU77652.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	SIG	191	Caci_8839	bacteria>actinobacteria	Catenulispora acidiphila DSM 44928	protein of unknown function DUF1707 [Catenulispora acidiphila DSM 44928]	256364155	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ADB32076.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	SIG+DUF1707	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	191	Kfla_3012	bacteria>actinobacteria	Kribbella flavida DSM 17836	protein of unknown function DUF1707 [Kribbella flavida DSM 17836]	283810237	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
ABP44096.1	DUF1707-SHOCT-bihelical+Toast-rack*-><-?||?->ABhydrolase->	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	190	Mflv_1614	bacteria>actinobacteria	Mycobacterium gilvum PYR-GCK	protein of unknown function DUF1707 [Mycobacterium gilvum PYR-GCK]	145214692	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AJW40432.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	190	NY08_2406	bacteria>actinobacteria	Rhodococcus sp. B7740	hypothetical protein NY08_2406 [Rhodococcus sp. B7740]	769529330	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
APU18018.1	DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-?<-?<-?<-?<-ABC-ATPase	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	190	UA74_30135	bacteria>actinobacteria	Actinoalloteichus sp. ADI127-7	putative DUF1707 family protein [Actinoalloteichus sp. ADI127-7]	1130033697	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
AEA27157.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	188	Psed_5019	bacteria>actinobacteria	Pseudonocardia dioxanivorans CB1190	protein of unknown function DUF1707 [Pseudonocardia dioxanivorans CB1190]	326953460	 DUF1707-SHOCT-bihelical+Toast-rack	000001.164	DUF1707-SHOCT
