AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AFC86682.1	ABC-ATPase->?->?->SIG+CitMHS+TM+TM+TM+TM+TM-><-SIG+Toast-rack*||?-><-?<-?<-?<-?<-?||Aminotran_3->	SIG+DUF2807+DUF2807	SIG+Toast-rack	SIG	317	Fraau_2314	bacteria>proteobacteria>gammaproteobacteria	Frateuria aurantia DSM 6220	Protein of unknown function (DUF2807) [Frateuria aurantia DSM 6220]	379044626	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	ABC-ATPase->?->?->SIG+CitMHS+TM(s)-><-SIG+Toast-rack*||?-><-?<-?<-?<-?<-?||Aminotran_3->	SIG Toast-rack	ABC-ATPase ? ? SIG+CitMHS+TM(s) SIG+Toast-rack* ? ? ? ? ? ? Aminotran_3
AEM51958.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	295	BurJV3_2638	bacteria>proteobacteria>gammaproteobacteria	Stenotrophomonas maltophilia JV3	hypothetical protein BurJV3_2638 [Stenotrophomonas maltophilia JV3]	343779405	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
ALA83148.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	295	VN11_14360	bacteria>proteobacteria>gammaproteobacteria	Stenotrophomonas maltophilia	hypothetical protein VN11_14360 [Stenotrophomonas maltophilia]	922682352	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
AOA72804.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	295	BAY15_2370	bacteria>proteobacteria>gammaproteobacteria	Stenotrophomonas rhizophila	hypothetical protein BAY15_2370 [Stenotrophomonas rhizophila]	1051441262	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
CCH13296.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	295	SMD_2766	bacteria>proteobacteria>gammaproteobacteria	Stenotrophomonas maltophilia D457	hypothetical protein SMD_2766 [Stenotrophomonas maltophilia D457]	384078703	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
AOX61204.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	293	BIZ42_02735	bacteria>proteobacteria>gammaproteobacteria	Stenotrophomonas sp LM091	hypothetical protein BIZ42_02735 [Stenotrophomonas sp. LM091]	1087720128	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
BAE68695.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF4097	SIG+Toast-rack	SIG	278	XOO1940	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas oryzae pv oryzae MAFF 311018	conserved hypothetical protein [Xanthomonas oryzae pv. oryzae MAFF 311018]	84367537	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
ACD59472.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	276	PXO_01218	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas oryzae pv oryzae PXO99A	hypothetical protein PXO_01218 [Xanthomonas oryzae pv. oryzae PXO99A]	188521527	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
APP80221.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	276	BJD10_11310	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas gardneri	hypothetical protein BJD10_11310 [Xanthomonas gardneri]	1120830884	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
APP85362.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	276	BI317_15510	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas gardneri	hypothetical protein BI317_15510 [Xanthomonas gardneri]	1120836028	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
AKC87792.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	275	WQ53_14520	bacteria>proteobacteria>gammaproteobacteria	Pseudoxanthomonas suwonensis	hypothetical protein WQ53_14520 [Pseudoxanthomonas suwonensis]	807386228	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
CBA16158.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	275	XALC_1661	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas albilineans GPE PC73	putative secreted protein [Xanthomonas albilineans GPE PC73]	283473655	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
SCB04492.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	275	BN444_03900	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas translucens pv translucens DSM 18974	Conserved hypothetical secreted protein [Xanthomonas translucens pv. translucens DSM 18974]	1049474270	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
AAM40793.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	274	XCC1497	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas campestris pv campestris str ATCC 33913	conserved hypothetical protein [Xanthomonas campestris pv. campestris str. ATCC 33913]	21112569	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
AEL06661.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	274	XCR_1764	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas campestris pv raphani 756C	conserved hypothetical protein [Xanthomonas campestris pv. raphani 756C]	341936522	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
AKK67541.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	274	FD63_08650	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas translucens pv undulosa	hypothetical protein FD63_08650 [Xanthomonas translucens pv. undulosa]	828453142	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
APO93465.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF4097	SIG+Toast-rack	SIG	274	BI313_01460	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas vesicatoria	hypothetical protein BI313_01460 [Xanthomonas vesicatoria]	1120743021	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
APP77303.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF4097	SIG+Toast-rack	SIG	274	BJD12_21065	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas vesicatoria ATCC 35937	hypothetical protein BJD12_21065 [Xanthomonas vesicatoria ATCC 35937]	1120827963	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
CAP52137.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	274	XCCB100_2776	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas campestris pv campestris	Putative secreted protein [Xanthomonas campestris pv. campestris]	167733931	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
AJC44961.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->?-><-EamA+EamA	SIG+DUF2807	SIG+Toast-rack	SIG	273	SB85_03460	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas sacchari	hypothetical protein SB85_03460 [Xanthomonas sacchari]	743685768	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->?-><-EamA(s)	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack* ? EamA(s)
AEO41798.1	<-SIG+Toast-rack*<-SIG+TM+TM+TM+TM+TM<-ABC-ATPase<-GNTR-HTH	SIG+DUF2807	SIG+Toast-rack	SIG	272	XACM_1516	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas axonopodis pv citrumelo F1	hypothetical protein XACM_1516 [Xanthomonas axonopodis pv. citrumelo F1]	346649174	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-SIG+TM(s)<-ABC-ATPase<-GNTR-HTH	SIG Toast-rack	SIG+Toast-rack* SIG+TM(s) ABC-ATPase GNTR-HTH
AGI08558.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	272	XCAW_02781	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas citri subsp citri Aw12879	Hypothetical Protein XCAW_02781 [Xanthomonas citri subsp. citri Aw12879]	471211808	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
APO91113.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	272	BJD11_14685	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas euvesicatoria	hypothetical protein BJD11_14685 [Xanthomonas euvesicatoria]	1120740666	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
APO99179.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	272	BJD13_08905	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas perforans	hypothetical protein BJD13_08905 [Xanthomonas perforans]	1120748740	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
CDF62430.1	GNTR-HTH->ABC-ATPase->SIG+TM+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	272	XFF4834R_chr29690	bacteria>proteobacteria>gammaproteobacteria	Xanthomonas fuscans subsp fuscans	Conserved hypothetical protein [Xanthomonas fuscans subsp. fuscans]	549146711	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GNTR-HTH->ABC-ATPase->SIG+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	GNTR-HTH ABC-ATPase SIG+TM(s) SIG+Toast-rack*
AHX12242.1	SIG+Toast-rack*-><-SIG+CitMHS+TM+TM+TM+TM+TM<-?<-ABC-ATPase||?->REC+LYTTR->	SIG+DUF2807	SIG+Toast-rack	SIG	258	CH75_02245	bacteria>proteobacteria>gammaproteobacteria	Dyella jiangningensis	hypothetical protein CH75_02245 [Dyella jiangningensis]	612502404	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*-><-SIG+CitMHS+TM(s)<-?<-ABC-ATPase||?->REC+LYTTR->	SIG Toast-rack	SIG+Toast-rack* SIG+CitMHS+TM(s) ? ABC-ATPase ? REC+LYTTR
AIF47217.1	SIG+Toast-rack*-><-SIG+CitMHS+TM+TM+TM+TM+TM	SIG+DUF2807	SIG+Toast-rack	SIG	257	HY57_07965	bacteria>proteobacteria>gammaproteobacteria	Dyella japonica A8	hypothetical protein HY57_07965 [Dyella japonica A8]	664784450	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*-><-SIG+CitMHS+TM(s)	SIG Toast-rack	SIG+Toast-rack* SIG+CitMHS+TM(s)
ALN80638.1	<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	255	LA76x_2508	bacteria>proteobacteria>gammaproteobacteria	Lysobacter antibioticus	hypothetical protein LA76x_2508 [Lysobacter antibioticus]	951706726	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*	SIG Toast-rack	SIG+Toast-rack*
API88826.1	Toast-rack*->PspC+TM+TM->Phage_holin_4_2->	CALCOCO1+DUF4097	SIGMA-HTH+Toast-rack	-	589	BKP56_05790	bacteria>firmicutes	Marinilactibacillus sp 15R	hypothetical protein BKP56_05790 [Marinilactibacillus sp. 15R]	1112928912	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIGMA-HTH+Toast-rack	Toast-rack*->PspC+TM(s)->Phage_holin_4_2->	SIGMA-HTH Toast-rack	Toast-rack* PspC+TM(s) Phage_holin_4_2
APV57595.1	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F<-PSE<-?<-ABC-ATPase<-ABC-ATPase	DUF4097	EP1+Toast-rack	-	539	AL023_10030	bacteria>firmicutes	Enterococcus faecium	hypothetical protein AL023_10030 [Enterococcus faecium]	1132442007	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F<-PSE<-?<-ABC-ATPase<-ABC-ATPase	Toast-rack	Toast-rack* SIG+YibE_F SIG+YibE_F PSE ? ABC-ATPase ABC-ATPase
AAO81526.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	Rabaptin+DUF4097	Toast-rack	-	533	EF_1753	bacteria>firmicutes	Enterococcus faecalis V583	conserved hypothetical protein [Enterococcus faecalis V583]	29343765	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
ADX80350.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	Rabaptin+DUF4097	Toast-rack	-	533	EF62_2128	bacteria>firmicutes	Enterococcus faecalis 62	hypothetical protein EF62_2128 [Enterococcus faecalis 62]	323480911	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
AFO44372.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	Rabaptin+DUF4097	Toast-rack	-	533	EFD32_1486	bacteria>firmicutes	Enterococcus faecalis D32	hypothetical protein EFD32_1486 [Enterococcus faecalis D32]	397336700	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
AHI40871.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	DUF4097	Toast-rack	-	533	DENG_01932	bacteria>firmicutes	Enterococcus faecalis DENG1	YvlB like protein [Enterococcus faecalis DENG1]	582037542	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
ALS00128.1	Toast-rack*->	APG6+DUF4097	HEPN-RES-NTD1-C+Toast-rack	-	533	ATZ33_01650	bacteria>firmicutes	Enterococcus silesiacus	hypothetical protein ATZ33_01650 [Enterococcus silesiacus]	961350374	bacteria>firmicutes	bacteria>firmicutes	bacteria	HEPN-RES-NTD1-C+Toast-rack	Toast-rack*->	HEPN-RES-NTD1-C Toast-rack	Toast-rack*
AQL53774.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	Rabaptin+DUF4097	Toast-rack	-	533	BZG32_08695	bacteria>firmicutes	Enterococcus faecalis	hypothetical protein BZG32_08695 [Enterococcus faecalis]	1142907928	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
AEB29103.1	Toast-rack*->PspC+TM+TM->Phage_holin_4_2->	AAA_13+DUF4097	Toast-rack	-	530	yvlB	bacteria>firmicutes	Carnobacterium sp 174	hypothetical protein CAR_c03820 [Carnobacterium sp. 17-4]	328673057	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	Toast-rack*->PspC+TM(s)->Phage_holin_4_2->	Toast-rack	Toast-rack* PspC+TM(s) Phage_holin_4_2
AGY81023.1	Toast-rack*->PspC+TM+TM->Phage_holin_4_2->	APG6+DUF4097	EP1+Toast-rack	-	530	Q783_01440	bacteria>firmicutes	Carnobacterium inhibens subsp gilichinskyi	hypothetical protein Q783_01440 [Carnobacterium inhibens subsp. gilichinskyi]	554508657	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	Toast-rack*->PspC+TM(s)->Phage_holin_4_2->	Toast-rack	Toast-rack* PspC+TM(s) Phage_holin_4_2
CCO12137.2	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	APG6+DUF4097	Toast-rack	-	528	BN424_2714	bacteria>firmicutes	Carnobacterium maltaromaticum LMA28	putative uncharacterized protein [Carnobacterium maltaromaticum LMA28]	508081014	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
AND72995.1	<-Toast-rack*	APG6+DUF4097	Toast-rack	-	523	A6P53_09080	bacteria>firmicutes	Enterococcus hirae	hypothetical protein A6P53_09080 [Enterococcus hirae]	1026745628	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Toast-rack*	Toast-rack	Toast-rack*
BAO07511.1	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F	SMC_N+DUF4097	Toast-rack	-	523	EMQU_1954	bacteria>firmicutes	Enterococcus mundtii QU 25	hypothetical protein EMQU_1954 [Enterococcus mundtii QU 25]	558609706	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F	Toast-rack	Toast-rack* SIG+YibE_F SIG+YibE_F
AGS76005.1	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F	DUF4097	EP1+Toast-rack	-	522	EFAU085_02051	bacteria>firmicutes	Enterococcus faecium Aus0085	hypothetical protein EFAU085_02051 [Enterococcus faecium Aus0085]	529204262	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Toast-rack*<-SIG+YibE_F<-SIG+YibE_F	Toast-rack	Toast-rack* SIG+YibE_F SIG+YibE_F
AMG51002.1	<-Phage_holin_4_2<-PSE<-Toast-rack*	DUF812+DUF4097	Toast-rack	-	520	AL523_15165	bacteria>firmicutes	Enterococcus gallinarum	hypothetical protein AL523_15165 [Enterococcus gallinarum]	991887868	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PSE<-Toast-rack*	Toast-rack	Phage_holin_4_2 PSE Toast-rack*
EEV38395.2	Toast-rack*->PspC+TM+TM->Phage_holin_4_2->	DUF812+DUF4097	Toast-rack	-	520	ECBG_00664	bacteria>firmicutes	Enterococcus casseliflavus EC20	hypothetical protein ECBG_00664 [Enterococcus casseliflavus EC20]	478440032	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	Toast-rack*->PspC+TM(s)->Phage_holin_4_2->	Toast-rack	Toast-rack* PspC+TM(s) Phage_holin_4_2
AKX85168.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*	APG6+DUF4097	TBC+Toast-rack	-	519	LIANG_02450	bacteria>firmicutes	Enterococcus durans	hypothetical protein LIANG_02450 [Enterococcus durans]	915770900	bacteria>firmicutes	bacteria>firmicutes	bacteria	TBC+Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*	TBC Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack*
ALV22734.1	Toast-rack*->PspC+TM+TM->Phage_holin_4_2->	DUF4407+DUF4097	Toast-rack	-	517	NY10_2147	bacteria>firmicutes	Carnobacterium sp CP1	hypothetical protein NY10_2147 [Carnobacterium sp. CP1]	971185068	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	Toast-rack*->PspC+TM(s)->Phage_holin_4_2->	Toast-rack	Toast-rack* PspC+TM(s) Phage_holin_4_2
AOF49117.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*<-?<-ABC-ATPase<-ABC-ATPase<-?<-?<-SIG+PBP_like_2	ATG16+DUF4097	EP1+Toast-rack	-	512	AC806_06820	bacteria>firmicutes	Tetragenococcus halophilus	hypothetical protein AC806_06820 [Tetragenococcus halophilus]	1059448950	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*<-?<-ABC-ATPase<-ABC-ATPase<-?<-?<-SIG+PBP_like_2	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack* ? ABC-ATPase ABC-ATPase ? ? SIG+PBP_like_2
BAK95061.1	<-Phage_holin_4_2<-PspC+TM+TM<-Toast-rack*<-?<-ABC-ATPase<-ABC-ATPase<-?<-?<-SIG+PBP_like_2	ATG16+DUF4097	Toast-rack	-	512	TEH_17340	bacteria>firmicutes	Tetragenococcus halophilus NBRC 12172	hypothetical protein TEH_17340 [Tetragenococcus halophilus NBRC 12172]	348602015	bacteria>firmicutes	bacteria>firmicutes	bacteria	Toast-rack	<-Phage_holin_4_2<-PspC+TM(s)<-Toast-rack*<-?<-ABC-ATPase<-ABC-ATPase<-?<-?<-SIG+PBP_like_2	Toast-rack	Phage_holin_4_2 PspC+TM(s) Toast-rack* ? ABC-ATPase ABC-ATPase ? ? SIG+PBP_like_2
