AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
XP_002416194.1	<-Snf7*	Snf7	Snf7	-	221	IscW_ISCW023077	eukaryota>metazoa	Ixodes scapularis	vacuolar protein-sorting protein, putative [Ixodes scapularis]	241859211	Snf7	000003.472	pspa	6945	black-legged tick	GCF_002892825.2
XP_003976392.1	Snf7*->	Snf7	Snf7	ParB	221	LOC101063168	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: charged multivesicular body protein 4b-like [Takifugu rubripes]	410925849	Snf7	000003.472	pspa	31033	torafugu	GCF_901000725.2
XP_017323171.1	<-Snf7*	Snf7	Snf7	ParB	221	LOC108265407	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: charged multivesicular body protein 4c [Ictalurus punctatus]	1042358565	Snf7	000003.472	pspa	7998	channel catfish	GCF_001660625.1
XP_395324.2	-	Snf7	Snf7	ParB	221	LOC411857	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: charged multivesicular body protein 4b [Apis mellifera]	66551959	Snf7	000003.472	pspa	7460	honey bee	GCF_003254395.2
EFX86777.1	<-Snf7*	Snf7	Snf7	-	220	DAPPUDRAFT_307757	eukaryota>metazoa>crustacea	Daphnia pulex	hypothetical protein DAPPUDRAFT_307757 [Daphnia pulex]	321475815	Snf7	000003.472	pspa	6669	common water flea	GCA_000187875.1
NP_001186404.1	Snf7*->	SIG+Snf7	SIG+Snf7	SIG+ParB	220	2310010I16RIK	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	charged multivesicular body protein 4c [Gallus gallus]	313747450	Snf7	000003.472	pspa	9031	chicken	GCF_000002315.5
NP_001187847.1	Snf7*->	Snf7	Snf7	-	220	FASTKD3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	charged multivesicular body protein 5 [Ictalurus punctatus]	319401875	Snf7	000003.472	pspa	7998	channel catfish	GCF_001660625.1
NP_001280268.1	Snf7*->	Snf7	Snf7	-	220	LOC100160018	eukaryota>metazoa>hexapoda	Acyrthosiphon pisum	charged multivesicular body protein 5 [Acyrthosiphon pisum]	648215872	Snf7	000003.472	pspa	7029	pea aphid	GCF_005508785.1
NP_956489.1	Snf7*->	Snf7	Snf7	ParB	220	zgc:56112	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	charged multivesicular body protein 4b [Danio rerio]	41055660	Snf7	000003.472	pspa	7955	zebrafish	GCF_000002035.6
NP_956674.1	Snf7*->	Snf7	Snf7	-	220	chmp5,zgc:64125	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	charged multivesicular body protein 5 [Danio rerio]	41055227	Snf7	000003.472	pspa	7955	zebrafish	GCF_000002035.6
XP_003968124.1	<-Snf7*	Snf7	Snf7	-	220	LOC101079293	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: charged multivesicular body protein 5-like [Takifugu rubripes]	410909291	Snf7	000003.472	pspa	31033	torafugu	GCF_901000725.2
XP_003975494.1	Snf7*->	SIG+Snf7	Snf7	SIG	220	LOC101070321	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: charged multivesicular body protein 5 [Takifugu rubripes]	410924049	Snf7	000003.472	pspa	31033	torafugu	GCF_901000725.2
XP_009046243.1	<-Snf7*	Snf7	Snf7	-	220	LOTGIDRAFT_212293	eukaryota>metazoa>mollusca	Lottia gigantea	hypothetical protein LOTGIDRAFT_212293 [Lottia gigantea]	676431413	Snf7	000003.472	pspa	225164	owl limpet	GCF_000327385.1
Caps1000007247	-	Snf7	Snf7	ParB	220	Caps1000007247	eukaryota>metazoa>annelida	Capitella spI	>Caps1000007247	NA	Snf7	000003.472	pspa	NA	NA	-
NP_001078468.1	Snf7*->	Snf7	Snf7	-	219	F19B15.190,F19B15_190,VPS32	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	145334175	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
NP_001264328.1	Snf7*->	SIG+Snf7	Snf7	SIG	219	CHMP5	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	charged multivesicular body protein 5 [Gallus gallus]	475808006	Snf7	000003.472	pspa	9031	chicken	GCF_000002315.5
NP_057494.3	-	SIG+Snf7	Snf7	SIG	219	C9orf83,CGI-34,HSPC177,PNAS-2,SNF7DC2,Vps60	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	charged multivesicular body protein 5 isoform 1 [Homo sapiens]	189409150	Snf7	000003.472	pspa	9606	human	GCF_000001405.39
NP_084090.1	Snf7*->	SIG+Snf7	Snf7	SIG	219	2210412K09Rik,AW545668	eukaryota>metazoa>chordata>vertebrata	Mus musculus	charged multivesicular body protein 5 [Mus musculus]	13386442	Snf7	000003.472	pspa	10090	house mouse	GCF_000001635.24
NP_194645.1	Snf7*->Snf7*->	Snf7	Snf7	-	219	F19B15.190,F19B15_190,VPS32	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	15233464	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
XP_005581585.1	<-Snf7*	SIG+Snf7	Snf7	SIG	219	CHMP5	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: charged multivesicular body protein 5 [Macaca fascicularis]	544493931	Snf7	000003.472	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_016467176.1	<-Snf7*	Snf7	Snf7	-	219	LOC107789817	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025145798	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_017328367.1	<-Snf7*<-Snf7*	SIG+Snf7	Snf7	SIG	219	chmp5	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: charged multivesicular body protein 5 isoform X1 [Ictalurus punctatus]	1042368406	Snf7	000003.472	pspa	7998	channel catfish	GCF_001660625.1
XP_786663.1	<-Snf7*	Snf7	Snf7	-	219	LOC581581	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 5 [Strongylocentrotus purpuratus]	72087191	Snf7	000003.472	pspa	7668	purple sea urchin	GCF_000002235.4
Caps1000013077	-	Snf7	Snf7	-	219	Caps1000013077	eukaryota>metazoa>annelida	Capitella spI	>Caps1000013077	NA	Snf7	000003.472	pspa	NA	NA	-
XP_003525301.1	Snf7*->Snf7*->	Snf7	Snf7	-	218	LOC100789724	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like isoform X1 [Glycine max]	356513199	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_006338191.1	Snf7*->	Snf7	Snf7	-	218	LOC102604550	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2 [Solanum tuberosum]	565342083	Snf7	000003.472	pspa	4113	potato	GCF_000226075.1
XP_006340250.1	Snf7*->	Snf7	Snf7	-	218	LOC102581914	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Solanum tuberosum]	565346413	Snf7	000003.472	pspa	4113	potato	GCF_000226075.1
XP_006572922.1	Snf7*->	Snf7	Snf7	-	218	LOC100792607	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Glycine max]	571433498	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_006583569.1	<-Snf7*	Snf7	Snf7	-	218	LOC100780154	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2 [Glycine max]	571466115	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_006584796.1	Snf7*->	Snf7	Snf7	-	218	LOC100810464	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Glycine max]	571469701	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_006584797.1	-	Snf7	Snf7	-	218	LOC100810464	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Glycine max]	571469703	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_006584798.1	-	Snf7	Snf7	-	218	LOC100810464	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Glycine max]	571469705	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_009051018.1	<-Snf7*	Snf7	Snf7	-	218	LOTGIDRAFT_203722	eukaryota>metazoa>mollusca	Lottia gigantea	hypothetical protein LOTGIDRAFT_203722 [Lottia gigantea]	676446249	Snf7	000003.472	pspa	225164	owl limpet	GCF_000327385.1
XP_012364469.1	-	SIG+Snf7	Snf7	SIG	218	CHMP5	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 5 isoform X2 [Nomascus leucogenys]	820997317	Snf7	000003.472	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_014631342.1	-	Snf7	Snf7	-	218	LOC100789724	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like isoform X1 [Glycine max]	955321938	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_014631343.1	-	Snf7	Snf7	-	218	LOC100789724	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like isoform X1 [Glycine max]	955321941	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_014634145.1	-	Snf7	Snf7	-	218	LOC100810464	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Glycine max]	955334096	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
XP_016503004.1	Snf7*->	Snf7	Snf7	-	218	LOC107821113	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025315580	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016508015.1	Snf7*->	Snf7	Snf7	-	218	LOC107825651	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025340183	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016514099.1	Snf7*->	Snf7	Snf7	-	218	LOC107830925	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2 [Nicotiana tabacum]	1025368628	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016514100.1	-	Snf7	Snf7	-	218	LOC107830925	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2 [Nicotiana tabacum]	1025368632	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016514101.1	-	Snf7	Snf7	-	218	LOC107830925	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2 [Nicotiana tabacum]	1025368636	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_002125355.1	Snf7*->Snf7*->	Snf7	Snf7	-	217	LOC100185572	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: charged multivesicular body protein 4b-like isoform X1 [Ciona intestinalis]	198422871	Snf7	000003.472	pspa	7719	vase tunicate	GCF_000224145.3
XP_002131784.1	<-Snf7*	Snf7	Snf7	-	217	LOC100182764	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: charged multivesicular body protein 5 [Ciona intestinalis]	198429317	Snf7	000003.472	pspa	7719	vase tunicate	GCF_000224145.3
XP_009858985.1	-	Snf7	Snf7	-	217	LOC100185572	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: charged multivesicular body protein 4b-like isoform X2 [Ciona intestinalis]	699243832	Snf7	000003.472	pspa	7719	vase tunicate	GCF_000224145.3
XP_016457158.1	<-Snf7*	Snf7	Snf7	-	217	LOC107781048	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025091605	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016504346.1	Snf7*->	Snf7	Snf7	-	217	LOC107822330	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025323068	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_006355308.1	<-Snf7*	Snf7	Snf7	-	216	LOC102600063	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Solanum tuberosum]	565377701	Snf7	000003.472	pspa	4113	potato	GCF_000226075.1
XP_016508548.1	Snf7*->	Snf7	Snf7	-	216	LOC107826114	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025342247	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016508549.1	-	Snf7	Snf7	-	216	LOC107826114	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025342251	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016511228.1	Snf7*->	Snf7	Snf7	-	216	LOC107828441	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025355055	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016511229.1	-	Snf7	Snf7	-	216	LOC107828441	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025355059	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_016511231.1	-	Snf7	Snf7	-	216	LOC107828441	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Nicotiana tabacum]	1025355063	Snf7	000003.472	pspa	4097	common tobacco	GCF_000715135.1
XP_001639344.1	Snf7*->	Snf7	Snf7	-	215	NEMVEDRAFT_v1g239385	eukaryota>metazoa>cnidaria	Nematostella vectensis	predicted protein [Nematostella vectensis]	156401531	Snf7	000003.472	pspa	45351	starlet sea anemone	GCF_000209225.1
CAF94593.1	<-Snf7*	SIG+Snf7	SIG+Snf7	SIG+ParB	214	GSTEN:00010746:G:001	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Tetraodon nigroviridis	unnamed protein product, partial [Tetraodon nigroviridis]	47213700	Snf7	000003.472	pspa	99883	spotted green pufferfish	GCA_000180735.1
Chet1000008429	-	Snf7	Snf7	SIG	215	Chet1000008429	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000008429	NA	Snf7	000003.472	pspa	NA	NA	-
Lhya1000001166	-	SIG+Snf7	Snf7	SIG	215	Lhya1000001166	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000001166	NA	Snf7	000003.472	pspa	NA	NA	-
Uram1000004439	-	SIG+Snf7	Snf7	SIG	215	Uram1000004439	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000004439	NA	Snf7	000003.472	pspa	NA	NA	-
XP_798689.2	Snf7*->	Snf7	Snf7	ParB	214	LOC594147	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 4b [Strongylocentrotus purpuratus]	390336972	Snf7	000003.472	pspa	7668	purple sea urchin	GCF_000002235.4
XP_969990.1	-	Snf7	Snf7	Imm-Barstar	214	LOC658514	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: charged multivesicular body protein 4b [Tribolium castaneum]	91085925	Snf7	000003.472	pspa	7070	red flour beetle	GCF_000002335.3
NP_179573.1	-	SIG+Snf7	Snf7	SIG	213	F6F22.14,F6F22_14,VPS32	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	15224854	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
CAG03240.1	Snf7*->	Snf7	Snf7	-	212	GSTEN:00022574:G:001	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Tetraodon nigroviridis	unnamed protein product, partial [Tetraodon nigroviridis]	47220460	Snf7	000003.472	pspa	99883	spotted green pufferfish	GCA_000180735.1
Bcir1000010838	-	SIG+Snf7	Snf7	SIG	210	Bcir1000010838	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000010838	NA	Snf7	000003.472	pspa	NA	NA	-
XP_969855.1	<-Snf7*<-?<-Snf7*	Snf7	Snf7	-	204	LOC658368	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: charged multivesicular body protein 4b [Tribolium castaneum]	91085921	Snf7	000003.472	pspa	7070	red flour beetle	GCF_000002335.3
Smed1000001895	-	Snf7	Snf7	-	204	Smed1000001895	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000001895	NA	Snf7	000003.472	pspa	NA	NA	-
CAG12281.1	Snf7*->	SIG+Snf7	Snf7	SIG	202	GSTEN:00034510:G:001	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Tetraodon nigroviridis	unnamed protein product, partial [Tetraodon nigroviridis]	47215889	Snf7	000003.472	pspa	99883	spotted green pufferfish	GCA_000180735.1
CAF95754.1	<-Snf7*	Snf7	Snf7	ParB	201	GSTEN:00012524:G:001	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Tetraodon nigroviridis	unnamed protein product, partial [Tetraodon nigroviridis]	47214848	Snf7	000003.472	pspa	99883	spotted green pufferfish	GCA_000180735.1
NP_001318249.1	Snf7*->	Snf7	Snf7	-	194	F6F22.14,F6F22_14,VPS32	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	1063699037	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
NP_974635.1	-	Snf7	Snf7	-	192	F19B15.190,F19B15_190,VPS32	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	42573077	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
XP_017328368.1	-	Snf7	Snf7	-	190	chmp5	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: charged multivesicular body protein 5 isoform X2 [Ictalurus punctatus]	1042368408	Snf7	000003.472	pspa	7998	channel catfish	GCF_001660625.1
NP_001182465.1	<-Snf7*	SIG+Snf7	Snf7	SIG	171	C9orf83,CGI-34,HSPC177,PNAS-2,SNF7DC2,Vps60	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	charged multivesicular body protein 5 isoform 2 [Homo sapiens]	306966146	Snf7	000003.472	pspa	9606	human	GCF_000001405.39
XP_003263474.1	<-Snf7*<-Snf7*	SIG+Snf7	Snf7	SIG	171	CHMP5	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 5 isoform X3 [Nomascus leucogenys]	332228594	Snf7	000003.472	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
NP_974273.1	<-Snf7*<-Snf7	Snf7	Snf7	-	170	VPS60.1	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	42572355	Snf7	000003.472	pspa	3702	thale cress	GCF_000001735.4
XP_014631344.1	-	Snf7	Snf7	-	168	LOC100789724	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like isoform X2 [Glycine max]	955321943	Snf7	000003.472	pspa	3847	soybean	GCF_000004515.5
Crev1000006838	-	Snf7	Snf7	-	167	Crev1000006838	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000006838	NA	Snf7	000003.472	pspa	NA	NA	-
Pisp1000002826	-	Snf7	Snf7	-	144	Pisp1000002826	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000002826	NA	Snf7	000003.472	pspa	NA	NA	-
ACY21447.1	PspA*->	PspA_IM30	PspA	SIG	275	Gbro_2199	bacteria>actinobacteria	Gordonia bronchialis DSM 43247	PspA/IM30 family protein [Gordonia bronchialis DSM 43247]	262085479	PspA	000004.278	pspa	NA	NA	GCA_000024785.1
XP_002127064.1	Snf7*->	SIG+Snf7	SIG+Snf7	SIG	211	LOC100176729	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: charged multivesicular body protein 1a-like [Ciona intestinalis]	198426828	Snf7	000005.261	pspa	7719	vase tunicate	GCF_000224145.3
XP_971148.1	<-Snf7*	Snf7	Snf7	-	207	LOC659781	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: charged multivesicular body protein 1b [Tribolium castaneum]	91082445	Snf7	000005.261	pspa	7070	red flour beetle	GCF_000002335.3
Crev1000002310	-	Snf7	Snf7	-	206	Crev1000002310	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002310	NA	Snf7	000005.261	pspa	NA	NA	-
XP_011673582.1	<-Snf7*	Snf7	Snf7	-	205	LOC575087	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 1a-like isoform X2 [Strongylocentrotus purpuratus]	779994955	Snf7	000005.261	pspa	7668	purple sea urchin	GCF_000002235.4
XP_780596.4	-	Snf7	Snf7	-	205	LOC575087	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 1a-like isoform X1 [Strongylocentrotus purpuratus]	779994950	Snf7	000005.261	pspa	7668	purple sea urchin	GCF_000002235.4
XP_001626010.1	Snf7*->	-	Snf7	-	204	NEMVEDRAFT_v1g173335	eukaryota>metazoa>cnidaria	Nematostella vectensis	predicted protein [Nematostella vectensis]	156363355	Snf7	000005.261	pspa	45351	starlet sea anemone	GCF_000209225.1
NP_001040238.1	Snf7*->	Snf7	Snf7	-	203	LOC692931	eukaryota>metazoa>hexapoda	Bombyx mori	chromatin modifying protein 1b [Bombyx mori]	114052338	Snf7	000005.261	pspa	7091	domestic silkworm	-
NP_001287108.1	<-Snf7*	Snf7	Snf7	-	203	CG4108,CHMP1,Dmel\CG4108,VPS46	eukaryota>metazoa>hexapoda	Drosophila melanogaster	charged multivesicular body protein 1, isoform B [Drosophila melanogaster]	665410553	Snf7	000005.261	pspa	7227	fruit fly	-
NP_173215.1	Snf7*->	Snf7	Snf7	-	203	CHARGED,MULTIVESICULAR,BODY,PROTEIN/CHROMATIN,MODIFYING,PROTEIN1B,CHARGED,MULTIVESICULAR,BODY,PROTEIN/CHROMATIN,MODIFYING,PROTEIN1B,CHMP1B,F11A6.7,F11A6_7,vacuolar,protein,sorting,46.1	eukaryota>viridiplantae	Arabidopsis thaliana	vacuolar protein sorting 46.1 [Arabidopsis thaliana]	15220819	Snf7	000005.261	pspa	3702	thale cress	GCF_000001735.4
NP_565053.1	Snf7*->	-	Snf7	-	203	CHARGED,MULTIVESICULAR,BODY,PROTEIN/CHROMATIN,MODIFYING,PROTEIN1A,CHARGED,MULTIVESICULAR,BODY,PROTEIN/CHROMATIN,MODIFYING,PROTEIN1A,CHMP1A,F3N23.23,F3N23_23	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	18410249	Snf7	000005.261	pspa	3702	thale cress	GCF_000001735.4
NP_649051.3	Snf7*->	Snf7	Snf7	-	203	CG4108,CHMP1,Dmel\CG4108,VPS46	eukaryota>metazoa>hexapoda	Drosophila melanogaster	charged multivesicular body protein 1, isoform A [Drosophila melanogaster]	28574861	Snf7	000005.261	pspa	7227	fruit fly	-
Uram1000009086	-	SIG+Snf7	Snf7	SIG	204	Uram1000009086	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009086	NA	Snf7	000005.261	pspa	NA	NA	-
XP_003543609.1	Snf7*->	-	Snf7	-	203	LOC100792384	eukaryota>viridiplantae	Glycine max	PREDICTED: ESCRT-related protein CHMP1B [Glycine max]	356550468	Snf7	000005.261	pspa	3847	soybean	GCF_000004515.5
XP_003546647.1	<-Snf7*	-	Snf7	-	203	LOC100795747	eukaryota>viridiplantae	Glycine max	PREDICTED: ESCRT-related protein CHMP1B [Glycine max]	356556672	Snf7	000005.261	pspa	3847	soybean	GCF_000004515.5
XP_006343011.1	<-Snf7*	Snf7	Snf7	-	203	LOC102596846	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: ESCRT-related protein CHMP1A [Solanum tuberosum]	565352152	Snf7	000005.261	pspa	4113	potato	GCF_000226075.1
XP_006357369.1	Snf7*->	Snf7	Snf7	-	203	LOC102583560	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: ESCRT-related protein CHMP1A [Solanum tuberosum]	565382063	Snf7	000005.261	pspa	4113	potato	GCF_000226075.1
XP_006367884.1	<-Snf7*	-	Snf7	-	203	LOC102590205	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: ESCRT-related protein CHMP1B-like [Solanum tuberosum]	565404954	Snf7	000005.261	pspa	4113	potato	GCF_000226075.1
XP_016479401.1	<-Snf7*	Snf7	Snf7	-	203	LOC107800691	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: ESCRT-related protein CHMP1B-like [Nicotiana tabacum]	1025210318	Snf7	000005.261	pspa	4097	common tobacco	GCF_000715135.1
XP_016500271.1	<-Snf7*	Snf7	Snf7	-	203	LOC107818731	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: ESCRT-related protein CHMP1A-like [Nicotiana tabacum]	1025304510	Snf7	000005.261	pspa	4097	common tobacco	GCF_000715135.1
XP_016508940.1	<-Snf7*	Snf7	Snf7	-	203	LOC107826467	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: ESCRT-related protein CHMP1B [Nicotiana tabacum]	1025343813	Snf7	000005.261	pspa	4097	common tobacco	GCF_000715135.1
XP_016515449.1	<-Snf7*	Snf7	Snf7	-	203	LOC107832156	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: ESCRT-related protein CHMP1B-like [Nicotiana tabacum]	1025373961	Snf7	000005.261	pspa	4097	common tobacco	GCF_000715135.1
Bcir1000011412	-	Snf7	Snf7	-	203	Bcir1000011412	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000011412	NA	Snf7	000005.261	pspa	NA	NA	-
Bnat1000016213	-	Snf7	Snf7	-	203	Bnat1000016213	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000016213	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000001778	-	Snf7	Snf7	-	203	Caps1000001778	eukaryota>metazoa>annelida	Capitella spI	>Caps1000001778	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000011097	-	Snf7	Snf7	-	203	Caps1000011097	eukaryota>metazoa>annelida	Capitella spI	>Caps1000011097	NA	Snf7	000005.261	pspa	NA	NA	-
EFX72668.1	Snf7*->	Snf7	Snf7	-	202	DAPPUDRAFT_231406	eukaryota>metazoa>crustacea	Daphnia pulex	hypothetical protein DAPPUDRAFT_231406 [Daphnia pulex]	321461638	Snf7	000005.261	pspa	6669	common water flea	GCA_000187875.1
