AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
AIQ14449.1	<-PspA<-PspC*<-PspA	PspC	PspC	-	166	PDUR_22990	bacteria>firmicutes	Paenibacillus durus	hypothetical protein PDUR_22990 [Paenibacillus durus]	686570393	PspC	000010.35	pspc	NA	NA	GCA_000756615.1
ACY22441.1	PspC*-><-SIG+CW-binding-EndolysinC<-REC+LuxR-HTH	PspC	PspC	-	129	Gbro_3236	bacteria>actinobacteria	Gordonia bronchialis DSM 43247	PspC domain protein [Gordonia bronchialis DSM 43247]	262086473	PspC	000090.1	pspc	NA	NA	GCA_000024785.1
ACY20665.1	DUF1707-SHOCT-bihelical+Toast-rack*-><-?||?->?->?->UPF0126+UPF0126+TM-><-adh_short	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	217	Gbro_1382	bacteria>actinobacteria	Gordonia bronchialis DSM 43247	protein of unknown function DUF1707 [Gordonia bronchialis DSM 43247]	262084697	DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack	NA	NA	GCA_000024785.1
ABG98050.1	DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-Aldedh	-	DUF1707-SHOCT-bihelical+Toast-rack	-	130	RHA1_ro06273	bacteria>actinobacteria	Rhodococcus jostii RHA1	conserved hypothetical protein [Rhodococcus jostii RHA1]	110822766	DUF1707-SHOCT-bihelical+Toast-rack	000002.1	Toast-rack	NA	NA	GCA_000014565.1
ADV42551.1	SIG+Toast-rack*->	SIG+DUF2807	SIG+Toast-rack	SIG	287	Bache_0526	bacteria>bacteroidetes	Bacteroides helcogenes P 36-108	putative lipoprotein [Bacteroides helcogenes P 36-108]	319415440	SIG+Toast-rack	000003.344	Toast-rack	NA	NA	GCA_000186225.1
AKA35661.1	SIG+OmpA-beta-barrel->SIG+Toast-rack*->?-><-?||PDT->SIG+Aminotran_1_2->PDH->?-><-?||SIG+Toast-rack*-><-?||?->?->?->?->?->EPSP_synthase->	SIG+DUF2807	SIG+Toast-rack	SIG	266	VC82_2064	bacteria>bacteroidetes	Muricauda lutaonensis	Conserved hypothetical lipoprotein [Muricauda lutaonensis]	787939186	SIG+Toast-rack	000022.45	Toast-rack	NA	NA	GCA_000963865.1
APY01519.1	SIG+Toast-rack*->	DUF2807	Toast-rack	-	263	BWR22_11045	bacteria>bacteroidetes	Lacinutrix venerupis	hypothetical protein BWR22_11045 [Lacinutrix venerupis]	1134986339	SIG+Toast-rack	000032.29	Toast-rack	NA	NA	GCA_001971745.1
ACX66911.1	MerR+MerR_1-><-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	301	GYMC10_4691	bacteria>firmicutes	Paenibacillus sp. Y412MC10	hypothetical protein GYMC10_4691 [Paenibacillus sp. Y412MC10]	261284940	SIG+Toast-rack	000073.12	Toast-rack	NA	NA	GCA_000024685.1
ACB75115.1	<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-?<-?<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG+Ntox27	254	Oter_1832	bacteria>verrucomicrobia	Opitutus terrae PB90-1	conserved hypothetical protein [Opitutus terrae PB90-1]	177840863	SIG+Toast-rack	000083.11	Toast-rack	NA	NA	GCA_000019965.1
Pram1000005231	-	SIG+DUF2807+TM	SIG+Toast-rack+TM	SIG+TM	435	Pram1000005231	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000005231	NA	SIG+Toast-rack+TM	000132.6	Toast-rack	NA	NA	-
Pram1000004800	-	SIG+SWI-SNF_Ssr4+TM+TM+TM+TM+TM+TM	SIG+Beta-Roll+Beta-Roll+7TMEUK	SIG+TM+TM+TM+TM+TM+TM	2153	Pram1000004800	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000004800	NA	SIG+Beta-Roll+Toast-rack+TM+TM+7TMEUK	000198.4	Toast-rack	NA	NA	-
AEI39621.1	LiaI-LiaF-TM+Toast-rack*->	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM+CTXA-Cterm	411	KNP414_01031	bacteria>firmicutes	Paenibacillus mucilaginosus KNP414	hypothetical protein KNP414_01031 [Paenibacillus mucilaginosus KNP414]	336296518	LiaI-LiaF-TM+Toast-rack	000205.4	Toast-rack	NA	NA	GCA_000218915.1
Pram1000005232	-	DUF2807+TM	Toast-rack+TM	TM	430	Pram1000005232	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000005232	NA	Toast-rack+TM	000257.3	Toast-rack	NA	NA	-
Bcir1000015244	-	TM+DUF4097+O-FucT	TM+Toast-rack	TM	970	Bcir1000015244	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000015244	NA	TM+Toast-rack	000325.2	Toast-rack	NA	NA	-
Lhya1000001619	-	DUF4097	Toast-rack	-	195	Lhya1000001619	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000001619	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Pisp1000011636	-	PAT1+Atrophin-1	Toast-rack	-	996	Pisp1000011636	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000011636	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Pram1000005240	-	Actin+DUF2807	Toast-rack	-	713	Pram1000005240	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000005240	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Bcir1000011014	-	DUF4097	Toast-rack	-	282	Bcir1000011014	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000011014	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Uram1000002532	-	-	Toast-rack	-	288	Uram1000002532	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000002532	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Lhya1000007378	-	-	Toast-rack	-	534	Lhya1000007378	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000007378	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Bcir1000012045	-	-	Toast-rack	-	333	Bcir1000012045	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000012045	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Smar1000007746	-	DUF4097	Toast-rack	-	372	Smar1000007746	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000007746	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Bcir1000012046	-	-	Toast-rack	-	403	Bcir1000012046	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000012046	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Crev1000002900	-	-	Toast-rack	-	455	Crev1000002900	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002900	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Crev1000002893	-	DUF4097	Toast-rack	-	412	Crev1000002893	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002893	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Crev1000002901	-	-	Toast-rack	-	435	Crev1000002901	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002901	NA	Toast-rack	000446.1	Toast-rack	NA	NA	-
Caps1000008891	-	SIG+DUF4097	SIG+Toast-rack	SIG	378	Caps1000008891	eukaryota>metazoa>annelida	Capitella spI	>Caps1000008891	NA	SIG+Toast-rack	000449.1	Toast-rack	NA	NA	-
Lhya1000000104	-	SIG+DUF4097	SIG+Toast-rack	SIG	402	Lhya1000000104	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000000104	NA	SIG+Toast-rack	000449.1	Toast-rack	NA	NA	-
AEE96464.1	ABC-ATPase->?->GNTR-HTH->ABC-ATPase->?->SIG+Toast-rack*->ABC-ATPase->?->?->REC+LYTTR->SIG+TM+HAMP+HISKIN->	SIG+DUF4097	SIG+Toast-rack	SIG	297	Mahau_1270	bacteria>firmicutes	Mahella australiensis 50-1 BON	hypothetical protein Mahau_1270 [Mahella australiensis 50-1 BON]	332699523	SIG+Toast-rack	000449.1	Toast-rack	NA	NA	GCA_000213255.1
ADB49219.1	<-GFA<-?||SIG+tRNA_U5-meth_tr->?-><-?||ADH_N+ADH_zinc_N->SIG+Toast-rack*-><-?<-UDG<-?<-?<-SIG+CDP-OH_P_transf+TM+TM+TM	SIG+DUF4097	SIG+Toast-rack	SIG	268	Cwoe_0786	bacteria>actinobacteria	Conexibacter woesei DSM 14684	hypothetical protein Cwoe_0786 [Conexibacter woesei DSM 14684]	283946475	SIG+Toast-rack	000449.1	Toast-rack	NA	NA	GCA_000025265.1
Uram1000008702	-	TM+DUF4097	TM+Toast-rack	TM	664	Uram1000008702	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000008702	NA	TM+Toast-rack	000450.1	Toast-rack	NA	NA	-
Uram1000001527	-	TM+DUF4097	TM+Toast-rack	TM	353	Uram1000001527	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000001527	NA	TM+Toast-rack	000450.1	Toast-rack	NA	NA	-
Lhya1000008967	-	TM	TM+Toast-rack	TM	391	Lhya1000008967	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000008967	NA	TM+Toast-rack	000450.1	Toast-rack	NA	NA	-
Pram1000005233	-	DUF2807+TM+TM+DUF2807+TM	Toast-rack+TM+TM+Toast-rack+TM	TM+TM+TM	852	Pram1000005233	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000005233	NA	Toast-rack+TM	000471.1	Toast-rack	NA	NA	-
Caps1000010355	-	Herpes_BLLF1+TM	Toast-rack+TM	TM	270	Caps1000010355	eukaryota>metazoa>annelida	Capitella spI	>Caps1000010355	NA	Toast-rack+TM	000471.1	Toast-rack	NA	NA	-
Crev1000006188	-	TM	TM+Toast-rack+Toast-rack	TM	547	Crev1000006188	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000006188	NA	TM+TM+TM+Toast-rack	000472.1	Toast-rack	NA	NA	-
Bcir1000009799	-	SIG+TM	SIG+TM+Toast-rack	SIG+TM	558	Bcir1000009799	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000009799	NA	SIG+Toast-rack	000474.1	Toast-rack	NA	NA	-
Lhya1000002695	-	SIG+TM	SIG+TM+Toast-rack	SIG+TM	473	Lhya1000002695	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000002695	NA	SIG+Toast-rack	000474.1	Toast-rack	NA	NA	-
Uram1000009606	-	SIG+RCR+TM+DUF4097	SIG+TM+Toast-rack+Toast-rack	SIG+TM	692	Uram1000009606	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009606	NA	SIG+Toast-rack	000474.1	Toast-rack	NA	NA	-
Uram1000003181	-	SIG	SIG+Toast-rack+Toast-rack	SIG	412	Uram1000003181	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000003181	NA	SIG+Toast-rack	000474.1	Toast-rack	NA	NA	-
