AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
XP_011139780.1	-	Snf7	Snf7	-	227	LOC105183401	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: charged multivesicular body protein 2a [Harpegnathos saltator]	749754667	Snf7	000002.516	pspa	610380	Jerdon's jumping ant	GCF_003227715.1
XP_625164.1	-	Snf7	Snf7	-	227	LOC552786	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: charged multivesicular body protein 2a [Apis mellifera]	66509926	Snf7	000002.516	pspa	7460	honey bee	GCF_003254395.2
EWM21628.1	-	SIG+Snf7	SIG+Snf7	SIG	226	Naga_100012g56	eukaryota>stramenopiles	Nannochloropsis gaditana	charged multivesicular body protein [Nannochloropsis gaditana]	585101883	Snf7	000002.516	pspa	72520	Nannochloropsis gaditana	GCA_000569095.1
XP_016451231.1	-	Snf7	Snf7	LPD14	226	LOC107775934	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 24 homolog 1-like isoform X1 [Nicotiana tabacum]	1025067686	Snf7	000002.516	pspa	4097	common tobacco	GCF_000715135.1
Bcir1000001833	-	Snf7	Snf7	-	225	Bcir1000001833	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000001833	NA	Snf7	000002.516	pspa	NA	NA	-
Chet1000000855	-	Snf7	Snf7	-	224	Chet1000000855	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000000855	NA	Snf7	000002.516	pspa	NA	NA	-
Smar1000011654	-	Snf7	Snf7	-	224	Smar1000011654	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000011654	NA	Snf7	000002.516	pspa	NA	NA	-
XP_006582059.1	-	Snf7	Snf7	LPD14	223	LOC100781929	eukaryota>viridiplantae	Glycine max	PREDICTED: vacuolar protein sorting-associated protein 24 homolog 1 isoform X2 [Glycine max]	571461623	Snf7	000002.516	pspa	3847	soybean	GCF_000004515.5
XP_006586647.1	-	Snf7	Snf7	-	223	LOC100526885	eukaryota>viridiplantae	Glycine max	PREDICTED: uncharacterized protein LOC100526885 isoform X1 [Glycine max]	571475478	Snf7	000002.516	pspa	3847	Glycine max	-
XP_011416154.1	-	Snf7	Snf7	-	223	LOC105320076	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: charged multivesicular body protein 2a-like [Crassostrea gigas]	762156072	Snf7	000002.516	pspa	29159	Pacific oyster	GCF_000297895.1
XP_011416155.1	-	Snf7	Snf7	-	223	LOC105320076	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: charged multivesicular body protein 2a-like [Crassostrea gigas]	762156074	Snf7	000002.516	pspa	29159	Pacific oyster	GCF_000297895.1
Lhya1000005072	-	Snf7	Snf7	-	223	Lhya1000005072	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000005072	NA	Snf7	000002.516	pspa	NA	NA	-
Lhya1000010591	-	Snf7	Snf7	-	223	Lhya1000010591	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000010591	NA	Snf7	000002.516	pspa	NA	NA	-
NP_940818.1	-	Snf7	Snf7	-	222	BC-2,BC2,CHMP2,VPS2,VPS2A	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	charged multivesicular body protein 2a [Homo sapiens]	38372933	Snf7	000002.516	pspa	9606	human	GCF_000001405.39
Smar1000014167	-	Snf7	Snf7	LPD34	223	Smar1000014167	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000014167	NA	Snf7	000002.516	pspa	NA	NA	-
XP_005590682.1	-	Snf7	Snf7	-	222	CHMP2A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: charged multivesicular body protein 2a isoform X2 [Macaca fascicularis]	544514268	Snf7	000002.516	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_006540408.1	-	Snf7	Snf7	-	222	1500016L11Rik	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: charged multivesicular body protein 2a isoform X2 [Mus musculus]	568946529	Snf7	000002.516	pspa	10090	Mus musculus	GCF_000001635.24
XP_012355530.1	-	Snf7	Snf7	-	222	CHMP2A	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 2a isoform X1 [Nomascus leucogenys]	821001323	Snf7	000002.516	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_013772952.1	-	Snf7	Snf7	-	222	LOC106458045	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2a-like [Limulus polyphemus]	926615728	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_015164195.1	-	Snf7	Snf7	LPD14	222	LOC102591547	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 24 homolog 1-like [Solanum tuberosum]	971550311	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_016451232.1	-	Snf7	Snf7	LPD14	222	LOC107775934	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: vacuolar protein sorting-associated protein 24 homolog 1-like isoform X2 [Nicotiana tabacum]	1025067690	Snf7	000002.516	pspa	4097	common tobacco	GCF_000715135.1
Caps1000008300	-	Snf7	Snf7	-	222	Caps1000008300	eukaryota>metazoa>annelida	Capitella spI	>Caps1000008300	NA	Snf7	000002.516	pspa	NA	NA	-
XP_013794887.1	-	Snf7	Snf7	-	221	LOC106478858	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2a-like isoform X2 [Limulus polyphemus]	926613197	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_013794888.1	-	Snf7	Snf7	-	221	LOC106478858	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2a-like isoform X2 [Limulus polyphemus]	926613199	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
Bcir1000013302	-	Snf7	Snf7	-	221	Bcir1000013302	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000013302	NA	Snf7	000002.516	pspa	NA	NA	-
Crev1000000673	-	Snf7	Snf7	-	221	Crev1000000673	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000000673	NA	Snf7	000002.516	pspa	NA	NA	-
Uram1000008596	-	Snf7	Snf7	-	221	Uram1000008596	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000008596	NA	Snf7	000002.516	pspa	NA	NA	-
XP_011674708.1	-	Snf7	Snf7	-	220	LOC576178	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 3 isoform X3 [Strongylocentrotus purpuratus]	780096542	Snf7	000002.516	pspa	7668	purple sea urchin	GCF_000002235.4
XP_015128551.1	-	Snf7	Snf7	-	220	LOC107049466	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: charged multivesicular body protein 2a [Gallus gallus]	971447156	Snf7	000002.516	pspa	9031	Gallus gallus	-
XP_015128552.1	-	Snf7	Snf7	-	220	LOC107049466	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: charged multivesicular body protein 2a [Gallus gallus]	971447158	Snf7	000002.516	pspa	9031	chicken	GCF_000002315.6
XP_018079950.1	-	Snf7	Snf7	-	220	bc-2,bc2,chmp2,chmp2a,vps2,vps2a	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: charged multivesicular body protein 2a isoform X1 [Xenopus laevis]	1069370695	Snf7	000002.516	pspa	8355	African clawed frog	GCF_001663975.1
XP_018083508.1	-	Snf7	Snf7	-	220	LOC108697717	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: charged multivesicular body protein 2a-like [Xenopus laevis]	1069377457	Snf7	000002.516	pspa	8355	African clawed frog	GCF_001663975.1
XP_018083509.1	-	Snf7	Snf7	-	220	LOC108697717	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: charged multivesicular body protein 2a-like [Xenopus laevis]	1069377459	Snf7	000002.516	pspa	8355	African clawed frog	GCF_001663975.1
XP_781609.3	-	Snf7	Snf7	-	220	LOC576178	eukaryota>metazoa>echinodermata	Strongylocentrotus purpuratus	PREDICTED: charged multivesicular body protein 3 isoform X1 [Strongylocentrotus purpuratus]	390343806	Snf7	000002.516	pspa	7668	purple sea urchin	GCF_000002235.4
Uram1000009085	-	Snf7	Snf7	-	220	Uram1000009085	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009085	NA	Snf7	000002.516	pspa	NA	NA	-
XP_013785514.1	-	Snf7	Snf7	-	218	LOC106469562	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 3-like [Limulus polyphemus]	926638950	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_013785515.1	-	Snf7	Snf7	-	218	LOC106469562	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 3-like [Limulus polyphemus]	926638952	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_013785516.1	-	Snf7	Snf7	-	218	LOC106469562	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 3-like [Limulus polyphemus]	926638954	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_013785517.1	-	Snf7	Snf7	-	218	LOC106469562	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 3-like [Limulus polyphemus]	926638956	Snf7	000002.516	pspa	6850	Limulus polyphemus	-
XP_015659785.1	-	Snf7	Snf7	-	218	ABB37_03734	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	Snf7-like protein [Leptomonas pyrrhocoris]	1002450712	Snf7	000002.516	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
Caps1000013612	-	Snf7	Snf7	-	218	Caps1000013612	eukaryota>metazoa>annelida	Capitella spI	>Caps1000013612	NA	Snf7	000002.516	pspa	NA	NA	-
EXX51938.1	-	Snf7	Snf7	-	217	RirG_257420	eukaryota>fungi	Rhizophagus irregularis DAOM 197198w	Did4p [Rhizophagus irregularis DAOM 197198w]	595437903	Snf7	000002.516	pspa	1432141	Rhizophagus irregularis DAOM 197198w	GCA_000597685.1
XP_015161030.1	-	SIG+Snf7	Snf7	SIG	215	LOC102582862	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X1 [Solanum tuberosum]	971587222	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_015659422.1	-	Snf7	Snf7	-	215	ABB37_04369	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	hypothetical protein ABB37_04369 [Leptomonas pyrrhocoris]	1002449899	Snf7	000002.516	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
XP_013409512.1	-	Snf7	Snf7	-	214	LOC106173072	eukaryota>metazoa	Lingula anatina	PREDICTED: charged multivesicular body protein 3-like [Lingula anatina]	919055149	Snf7	000002.516	pspa	7574	Lingula anatina	GCF_001039355.2
XP_016605210.1	-	Snf7	Snf7	-	214	SPPG_07557	eukaryota>fungi>chytridiomycota	Spizellomyces punctatus DAOM BR117	hypothetical protein SPPG_07557 [Spizellomyces punctatus DAOM BR117]	1027016912	Snf7	000002.516	pspa	645134	Spizellomyces punctatus DAOM BR117	GCF_000182565.1
KNE65796.1	-	SIG+Snf7	SIG+Snf7	SIG	213	AMAG_09771	eukaryota>fungi	Allomyces macrogynus ATCC 38327	hypothetical protein AMAG_09771 [Allomyces macrogynus ATCC 38327]	909140854	Snf7	000002.516	pspa	578462	Allomyces macrogynus ATCC 38327	GCA_000151295.1
Caps1000009008	-	Snf7	Snf7	-	213	Caps1000009008	eukaryota>metazoa>annelida	Capitella spI	>Caps1000009008	NA	Snf7	000002.516	pspa	NA	NA	-
EXX57488.1	-	Snf7	Snf7	-	212	RirG_206710	eukaryota>fungi	Rhizophagus irregularis DAOM 197198w	Vps24p [Rhizophagus irregularis DAOM 197198w]	595447953	Snf7	000002.516	pspa	1432141	Rhizophagus irregularis DAOM 197198w	GCA_000597685.1
XP_006367627.1	-	SIG+Snf7	Snf7	SIG	212	LOC102582862	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X2 [Solanum tuberosum]	565404395	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_013786999.1	-	Snf7	Snf7	-	212	LOC106470963	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2b-like isoform X2 [Limulus polyphemus]	926641710	Snf7	000002.516	pspa	6850	Atlantic horseshoe crab	GCF_000517525.1
XP_013787000.1	-	Snf7	Snf7	-	212	LOC106470963	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2b-like isoform X2 [Limulus polyphemus]	926641712	Snf7	000002.516	pspa	6850	Atlantic horseshoe crab	GCF_000517525.1
XP_013787001.1	-	Snf7	Snf7	-	212	LOC106470963	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2b-like isoform X2 [Limulus polyphemus]	926641714	Snf7	000002.516	pspa	6850	Atlantic horseshoe crab	GCF_000517525.1
XP_013787002.1	-	Snf7	Snf7	-	212	LOC106470963	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2b-like isoform X2 [Limulus polyphemus]	926641716	Snf7	000002.516	pspa	6850	Atlantic horseshoe crab	GCF_000517525.1
XP_013787003.1	-	Snf7	Snf7	-	212	LOC106470963	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 2b-like isoform X2 [Limulus polyphemus]	926641718	Snf7	000002.516	pspa	6850	Atlantic horseshoe crab	GCF_000517525.1
XP_011435240.1	-	Snf7	Snf7	-	210	LOC105333773	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: charged multivesicular body protein 2b isoform X1 [Crassostrea gigas]	762105352	Snf7	000002.516	pspa	29159	Pacific oyster	GCF_000297895.1
Smed1000003202	-	Snf7	Snf7	-	210	Smed1000003202	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000003202	NA	Snf7	000002.516	pspa	NA	NA	-
Bnat1000015196	-	Snf7	Snf7	-	209	Bnat1000015196	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000015196	NA	Snf7	000002.516	pspa	NA	NA	-
XP_015160950.1	-	Snf7	Snf7	-	206	LOC102586046	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X1 [Solanum tuberosum]	971586969	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_015160951.1	-	Snf7	Snf7	-	206	LOC102586046	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X2 [Solanum tuberosum]	971586971	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_014788689.1	-	Snf7	Snf7	TET-JBPnew	204	LOC106882507	eukaryota>metazoa>mollusca	Octopus bimaculoides	PREDICTED: charged multivesicular body protein 3-like [Octopus bimaculoides]	961138835	Snf7	000002.516	pspa	37653	Octopus bimaculoides	GCF_001194135.1
Smar1000008259	-	Snf7	Snf7	Tox-HTH	204	Smar1000008259	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000008259	NA	Snf7	000002.516	pspa	NA	NA	-
XP_015160952.1	-	Snf7	Snf7	-	203	LOC102586046	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X3 [Solanum tuberosum]	971586973	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
NP_001119371.1	-	Snf7	Snf7	-	202	MFC16.25,MFC16_25,VPS2	eukaryota>viridiplantae	Arabidopsis thaliana	SNF7 family protein [Arabidopsis thaliana]	186529313	Snf7	000002.516	pspa	3702	thale cress	GCF_000001735.4
XP_015772805.1	-	Snf7	Snf7	SIG	201	LOC107351041	eukaryota>metazoa>cnidaria	Acropora digitifera	PREDICTED: charged multivesicular body protein 2b-B-like isoform X2 [Acropora digitifera]	1005423693	Snf7	000002.516	pspa	70779	Acropora digitifera	GCF_000222465.1
XP_006506543.1	-	Snf7	Snf7	-	198	25.1,4921505F14Rik,9130011K15Rik,CGI-49,D6Ertd286e,NEDF,Vps24	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: charged multivesicular body protein 3 isoform X1 [Mus musculus]	568942610	Snf7	000002.516	pspa	10090	Mus musculus	GCF_000001635.24
XP_017177202.1	-	Snf7	Snf7	-	198	25.1,4921505F14Rik,9130011K15Rik,CGI-49,D6Ertd286e,NEDF,Vps24	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: charged multivesicular body protein 3 isoform X1 [Mus musculus]	1039775597	Snf7	000002.516	pspa	10090	Mus musculus	GCF_000001635.24
XP_012358119.1	-	Snf7	Snf7	-	196	CHMP3	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 3 isoform X2 [Nomascus leucogenys]	821013070	Snf7	000002.516	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_015129891.1	-	Snf7	Snf7	-	196	LOC101749400	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: charged multivesicular body protein 2a-like [Gallus gallus]	971450434	Snf7	000002.516	pspa	9031	Gallus gallus	-
XP_015129892.1	-	Snf7	Snf7	-	196	LOC101749400	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: charged multivesicular body protein 2a-like [Gallus gallus]	971450436	Snf7	000002.516	pspa	9031	Gallus gallus	-
XP_012567008.1	-	Snf7	Snf7	SIG	193	LOC100209531	eukaryota>metazoa>cnidaria	Hydra vulgaris	PREDICTED: charged multivesicular body protein 3-like isoform X2 [Hydra vulgaris]	828195584	Snf7	000002.516	pspa	6087	Hydra vulgaris	GCF_000004095.1
XP_015159478.1	-	SIG+Snf7	Snf7	SIG	191	LOC102591990	eukaryota>viridiplantae	Solanum tuberosum	PREDICTED: vacuolar protein sorting-associated protein 2 homolog 3-like isoform X2 [Solanum tuberosum]	971581440	Snf7	000002.516	pspa	4113	potato	GCF_000226075.1
XP_012355531.1	-	Snf7	Snf7	-	190	CHMP2A	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 2a isoform X2 [Nomascus leucogenys]	821001325	Snf7	000002.516	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
Uram1000000498	-	Snf7	Snf7	-	183	Uram1000000498	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000000498	NA	Snf7	000002.516	pspa	NA	NA	-
XP_004091784.1	-	Snf7	Snf7	-	172	CHMP2B	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 2b isoform X3 [Nomascus leucogenys]	441664924	Snf7	000002.516	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
Pisp1000001682	-	Snf7	Snf7	SIG	149	Pisp1000001682	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000001682	NA	Snf7	000002.516	pspa	NA	NA	-
Pisp1000009625	-	Snf7	Snf7	SIG	128	Pisp1000009625	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000009625	NA	Snf7	000002.516	pspa	NA	NA	-
Pram1000011108	-	SIG+Snf7	Snf7	SIG	256	Pram1000011108	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000011108	NA	Snf7	000003.472	pspa	NA	NA	-
Crev1000002970	-	Snf7	Snf7	-	253	Crev1000002970	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002970	NA	Snf7	000003.472	pspa	NA	NA	-
XP_008673980.1	-	Snf7	Snf7	-	251	LOC100281033	eukaryota>viridiplantae	Zea mays	charged multivesicular body protein 4b isoform X1 [Zea mays]	670359796	Snf7	000003.472	pspa	4577	Zea mays	GCF_000005005.2
Bnat1000019199	-	SIG+Snf7	Snf7	SIG	239	Bnat1000019199	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000019199	NA	Snf7	000003.472	pspa	NA	NA	-
XP_016657740.1	-	Snf7	Snf7	-	238	LOC100572335	eukaryota>metazoa>hexapoda	Acyrthosiphon pisum	PREDICTED: charged multivesicular body protein 4c-like isoform X2 [Acyrthosiphon pisum]	1028688216	Snf7	000003.472	pspa	7029	Acyrthosiphon pisum	-
XP_006588408.1	-	Snf7	Snf7	-	237	LOC100527083	eukaryota>viridiplantae	Glycine max	PREDICTED: uncharacterized protein LOC100527083 isoform X1 [Glycine max]	571480749	Snf7	000003.472	pspa	3847	Glycine max	-
CBY21171.1	-	Snf7	Snf7	-	234	GSOID_T00008925001	eukaryota>metazoa>chordata	Oikopleura dioica	unnamed protein product [Oikopleura dioica]	313226028	Snf7	000003.472	pspa	34765	Oikopleura dioica	GCA_000209535.1
XP_014681038.1	-	Snf7	Snf7	-	232	LOC106820942	eukaryota>metazoa	Priapulus caudatus	PREDICTED: charged multivesicular body protein 4b-like isoform X1 [Priapulus caudatus]	957821429	Snf7	000003.472	pspa	37621	Priapulus caudatus	GCF_000485595.1
XP_014681039.1	-	Snf7	Snf7	-	232	LOC106820942	eukaryota>metazoa	Priapulus caudatus	PREDICTED: charged multivesicular body protein 4b-like isoform X1 [Priapulus caudatus]	957821431	Snf7	000003.472	pspa	37621	Priapulus caudatus	GCF_000485595.1
Lhya1000007333	-	SIG+Snf7	Snf7	SIG	231	Lhya1000007333	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000007333	NA	Snf7	000003.472	pspa	NA	NA	-
Pram1000002576	-	Snf7	Snf7	-	229	Pram1000002576	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000002576	NA	Snf7	000003.472	pspa	NA	NA	-
XP_012364468.1	-	SIG+Snf7	Snf7	SIG	228	CHMP5	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: charged multivesicular body protein 5 isoform X1 [Nomascus leucogenys]	820997314	Snf7	000003.472	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_001762395.1	-	Snf7	Snf7	-	227	PHYPADRAFT_62634	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168019726	Snf7	000003.472	pspa	3218	Physcomitrella patens	-
NP_648997.1	-	Snf7	Snf7	-	226	anon-74EFb,bs36h07.y1,CG6259,Chmp5,Dmel\CG6259,VPS60	eukaryota>metazoa>hexapoda	Drosophila melanogaster	vacuolar protein sorting 60, isoform A [Drosophila melanogaster]	21355253	Snf7	000003.472	pspa	7227	fruit fly	-
Chet1000002205	-	Snf7	Snf7	-	226	Chet1000002205	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000002205	NA	Snf7	000003.472	pspa	NA	NA	-
GAQ84540.1	-	SIG+Snf7	SIG+Snf7	SIG	225	KFL_001930180	eukaryota>viridiplantae	Klebsormidium nitens	SNF7 family protein [Klebsormidium nitens]	971513681	Snf7	000003.472	pspa	105231	Klebsormidium nitens	GCA_000708835.1
Bnat1000013158	-	SIG+Snf7	Snf7	SIG	225	Bnat1000013158	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000013158	NA	Snf7	000003.472	pspa	NA	NA	-
XP_015659842.1	-	Snf7	Snf7	-	224	ABB37_03779	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	hypothetical protein ABB37_03779 [Leptomonas pyrrhocoris]	1002450827	Snf7	000003.472	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
XP_015659843.1	-	Snf7	Snf7	-	224	ABB37_03780	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	hypothetical protein ABB37_03780 [Leptomonas pyrrhocoris]	1002450829	Snf7	000003.472	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
XP_015659844.1	-	Snf7	Snf7	-	224	ABB37_03780	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	hypothetical protein ABB37_03780 [Leptomonas pyrrhocoris]	1002450831	Snf7	000003.472	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
XP_015659845.1	-	Snf7	Snf7	-	224	ABB37_03780	eukaryota>euglenozoa>kinetoplastida	Leptomonas pyrrhocoris	hypothetical protein ABB37_03780 [Leptomonas pyrrhocoris]	1002450833	Snf7	000003.472	pspa	157538	Leptomonas pyrrhocoris	GCF_001293395.1
Bcir1000002159	-	Snf7	Snf7	-	224	Bcir1000002159	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000002159	NA	Snf7	000003.472	pspa	NA	NA	-
XP_008679352.1	-	SIG+Snf7	SIG+Snf7	SIG	223	LOC103654298	eukaryota>viridiplantae	Zea mays	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Zea mays]	670398651	Snf7	000003.472	pspa	4577	Zea mays	-
XP_008679353.1	-	SIG+Snf7	SIG+Snf7	SIG	223	LOC103654298	eukaryota>viridiplantae	Zea mays	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Zea mays]	670398653	Snf7	000003.472	pspa	4577	Zea mays	-
XP_008679354.1	-	SIG+Snf7	SIG+Snf7	SIG	223	LOC103654298	eukaryota>viridiplantae	Zea mays	PREDICTED: vacuolar protein sorting-associated protein 32 homolog 2-like [Zea mays]	670398655	Snf7	000003.472	pspa	4577	Zea mays	-
XP_018122058.1	-	Snf7	Snf7	-	223	cgi-34,chmp5,chmp5-a,chmp5-b,pnas-2,SNF7DC2,vps60	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: charged multivesicular body protein 5 isoform X1 [Xenopus laevis]	1069363332	Snf7	000003.472	pspa	8355	African clawed frog	GCF_001663975.1
XP_019079458.1	-	Snf7	Snf7	-	223	LOC100244534	eukaryota>viridiplantae	Vitis vinifera	PREDICTED: charged multivesicular body protein 5 isoform X2 [Vitis vinifera]	1104545039	Snf7	000003.472	pspa	29760	Vitis vinifera	GCF_000003745.3
Smar1000005261	-	Snf7	Snf7	ParB	223	Smar1000005261	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000005261	NA	Snf7	000003.472	pspa	NA	NA	-
XP_008654220.1	-	Snf7	Snf7	-	222	LOC100191358	eukaryota>viridiplantae	Zea mays	PREDICTED: uncharacterized protein LOC100191358 isoform X1 [Zea mays]	670427076	Snf7	000003.472	pspa	4577	Zea mays	-
XP_008672013.1	-	Snf7	Snf7	-	222	LOC100191382	eukaryota>viridiplantae	Zea mays	vacuolar protein sorting-associated protein 32 homolog 1 isoform X1 [Zea mays]	670382495	Snf7	000003.472	pspa	4577	Zea mays	GCF_000005005.2
XP_008673987.1	-	Snf7	Snf7	-	222	LOC100281033	eukaryota>viridiplantae	Zea mays	charged multivesicular body protein 4b isoform X2 [Zea mays]	670359799	Snf7	000003.472	pspa	4577	Zea mays	GCF_000005005.2
XP_008673991.1	-	Snf7	Snf7	-	222	LOC100281033	eukaryota>viridiplantae	Zea mays	charged multivesicular body protein 4b isoform X2 [Zea mays]	670359801	Snf7	000003.472	pspa	4577	Zea mays	GCF_000005005.2
XP_013792479.1	-	SIG+Snf7	Snf7	SIG	222	LOC106476365	eukaryota>metazoa	Limulus polyphemus	PREDICTED: charged multivesicular body protein 5-like isoform X2 [Limulus polyphemus]	926651857	Snf7	000003.472	pspa	6850	Limulus polyphemus	-
