AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
Uram1000004439	-	SIG+Snf7	Snf7	SIG	215	Uram1000004439	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000004439	NA	Snf7	000003.472	pspa	NA	NA	-
XP_016657744.1	-	SIG+Snf7	Snf7	SIG	213	LOC100167527	eukaryota>metazoa>hexapoda	Acyrthosiphon pisum	PREDICTED: charged multivesicular body protein 4b-like [Acyrthosiphon pisum]	1028688225	Snf7	000003.472	pspa	7029	Acyrthosiphon pisum	-
NP_588238.1	Snf7*->	Snf7	Snf7	-	210	SPCC162.06c	eukaryota>fungi>ascomycota	Schizosaccharomyces pombe 972h-	vacuolar sorting protein Vps60 (predicted) [Schizosaccharomyces pombe 972h-]	19075738	Snf7	000003.472	pspa	284812	Schizosaccharomyces pombe 972h-	-
Bcir1000010838	-	SIG+Snf7	Snf7	SIG	210	Bcir1000010838	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000010838	NA	Snf7	000003.472	pspa	NA	NA	-
XP_729025.1	Snf7*->	Snf7	Snf7	-	208	PY01293	eukaryota>alveolata>apicomplexa	Plasmodium yoelii yoelii 17XNL	hypothetical protein, partial [Plasmodium yoelii yoelii 17XNL]	82915249	Snf7	000003.472	pspa	352914	Plasmodium yoelii yoelii 17XNL	-
Smed1000001895	-	Snf7	Snf7	-	204	Smed1000001895	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000001895	NA	Snf7	000003.472	pspa	NA	NA	-
NP_001130264.1	Snf7*->Snf7*->	SIG+Snf7	SIG+Snf7	SIG	196	LOC100191358	eukaryota>viridiplantae	Zea mays	uncharacterized protein LOC100191358 [Zea mays]	212276117	Snf7	000003.472	pspa	4577	Zea mays	-
XP_001769849.1	<-Snf7*	Snf7	Snf7	PseuCD	189	PHYPADRAFT_215712	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168034698	Snf7	000003.472	pspa	3218	Physcomitrella patens	-
Crev1000006838	-	Snf7	Snf7	-	167	Crev1000006838	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000006838	NA	Snf7	000003.472	pspa	NA	NA	-
XP_002410943.1	<-Snf7*	Snf7	Snf7	-	159	IscW_ISCW008685	eukaryota>metazoa	Ixodes scapularis	glucose de-repression and pre-vacuolar sorting protein, putative, partial [Ixodes scapularis]	241640978	Snf7	000003.472	pspa	6945	Ixodes scapularis	-
Pisp1000002826	-	Snf7	Snf7	-	144	Pisp1000002826	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000002826	NA	Snf7	000003.472	pspa	NA	NA	-
NP_001140957.1	Snf7*->	Snf7	Snf7	-	134	pco100749b	eukaryota>viridiplantae	Zea mays	uncharacterized protein LOC100273036 [Zea mays]	226531129	Snf7	000003.472	pspa	4577	Zea mays	-
ERG87098.1	<-Snf7*	Snf7	Snf7	-	224	ASU_01147	eukaryota>metazoa>nematoda	Ascaris suum	charged multivesicular body protein 1b [Ascaris suum]	541048389	Snf7	000005.261	pspa	6253	Ascaris suum	-
XP_001760073.1	<-Snf7*	Snf7	Snf7	-	207	PHYPADRAFT_207621	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168015068	Snf7	000005.261	pspa	3218	Physcomitrella patens	-
XP_001764378.1	<-Snf7*	Snf7	Snf7	-	207	PHYPADRAFT_127804	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168023705	Snf7	000005.261	pspa	3218	Physcomitrella patens	-
XP_001784467.1	<-Snf7*	Snf7	Snf7	-	206	PHYPADRAFT_227297	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168065046	Snf7	000005.261	pspa	3218	Physcomitrella patens	-
Crev1000002310	-	Snf7	Snf7	-	206	Crev1000002310	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002310	NA	Snf7	000005.261	pspa	NA	NA	-
XP_002415612.1	<-Snf7*	Snf7	Snf7	-	205	IscW_ISCW014752	eukaryota>metazoa	Ixodes scapularis	vacuolar assembly/sorting protein DID2, putative, partial [Ixodes scapularis]	241847689	Snf7	000005.261	pspa	6945	Ixodes scapularis	-
NP_001105218.1	<-Snf7*	-	Snf7	-	204	GRMZM2G117935	eukaryota>viridiplantae	Zea mays	superal 1 [Zea mays]	162461720	Snf7	000005.261	pspa	4577	Zea mays	-
XP_001753297.1	<-Snf7*	Snf7	Snf7	-	204	PHYPADRAFT_174639	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168001188	Snf7	000005.261	pspa	3218	Physcomitrella patens	-
XP_008659015.1	-	-	Snf7	-	204	Sal1	eukaryota>viridiplantae	Zea mays	PREDICTED: superal1 isoform X1 [Zea mays]	670436694	Snf7	000005.261	pspa	4577	Zea mays	-
NP_001040238.1	Snf7*->	Snf7	Snf7	-	203	LOC692931	eukaryota>metazoa>hexapoda	Bombyx mori	chromatin modifying protein 1b [Bombyx mori]	114052338	Snf7	000005.261	pspa	7091	domestic silkworm	-
NP_001287108.1	<-Snf7*	Snf7	Snf7	-	203	CG4108,CHMP1,Dmel\CG4108,VPS46	eukaryota>metazoa>hexapoda	Drosophila melanogaster	charged multivesicular body protein 1, isoform B [Drosophila melanogaster]	665410553	Snf7	000005.261	pspa	7227	fruit fly	-
NP_649051.3	Snf7*->	Snf7	Snf7	-	203	CG4108,CHMP1,Dmel\CG4108,VPS46	eukaryota>metazoa>hexapoda	Drosophila melanogaster	charged multivesicular body protein 1, isoform A [Drosophila melanogaster]	28574861	Snf7	000005.261	pspa	7227	fruit fly	-
Uram1000009086	-	SIG+Snf7	Snf7	SIG	204	Uram1000009086	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009086	NA	Snf7	000005.261	pspa	NA	NA	-
Bcir1000011412	-	Snf7	Snf7	-	203	Bcir1000011412	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000011412	NA	Snf7	000005.261	pspa	NA	NA	-
Bnat1000016213	-	Snf7	Snf7	-	203	Bnat1000016213	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000016213	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000001778	-	Snf7	Snf7	-	203	Caps1000001778	eukaryota>metazoa>annelida	Capitella spI	>Caps1000001778	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000011097	-	Snf7	Snf7	-	203	Caps1000011097	eukaryota>metazoa>annelida	Capitella spI	>Caps1000011097	NA	Snf7	000005.261	pspa	NA	NA	-
Bcir1000000255	-	Snf7	Snf7	-	201	Bcir1000000255	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000000255	NA	Snf7	000005.261	pspa	NA	NA	-
Lhya1000007154	-	Snf7	Snf7	-	201	Lhya1000007154	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000007154	NA	Snf7	000005.261	pspa	NA	NA	-
Pram1000013135	-	Snf7	Snf7	-	201	Pram1000013135	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000013135	NA	Snf7	000005.261	pspa	NA	NA	-
XP_019698065.1	-	Snf7	Snf7	-	200	LOC105185482	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: charged multivesicular body protein 1b [Harpegnathos saltator]	1126592882	Snf7	000005.261	pspa	610380	Harpegnathos saltator	-
Smar1000004749	-	Snf7	Snf7	-	199	Smar1000004749	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000004749	NA	Snf7	000005.261	pspa	NA	NA	-
Smar1000008107	-	Snf7	Snf7	-	199	Smar1000008107	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000008107	NA	Snf7	000005.261	pspa	NA	NA	-
Chet1000003320	-	Snf7	Snf7	-	198	Chet1000003320	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000003320	NA	Snf7	000005.261	pspa	NA	NA	-
Smed1000026970	-	Snf7	Snf7	-	198	Smed1000026970	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000026970	NA	Snf7	000005.261	pspa	NA	NA	-
Smar1000009347	-	Snf7	Snf7	-	184	Smar1000009347	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000009347	NA	Snf7	000005.261	pspa	NA	NA	-
XP_002982784.1	Snf7*->	Snf7	Snf7	-	277	SELMODRAFT_445321	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_445321 [Selaginella moellendorffii]	302802057	Snf7	000008.183	pspa	88036	Selaginella moellendorffii	-
XP_002990938.1	Snf7*->	Snf7	Snf7	-	267	SELMODRAFT_429364	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_429364 [Selaginella moellendorffii]	302818530	Snf7	000008.183	pspa	88036	Selaginella moellendorffii	-
Pram1000000796	-	SIG+Snf7	SIG+Snf7	SIG	236	Pram1000000796	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000000796	NA	Snf7	000008.183	pspa	NA	NA	-
XP_001784844.1	<-Snf7*	Snf7	Snf7	-	234	PHYPADRAFT_61690	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168065819	Snf7	000008.183	pspa	3218	Physcomitrella patens	-
Smed1000021775	-	SIG+Snf7	SIG+Snf7	SIG	231	Smed1000021775	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000021775	NA	Snf7	000008.183	pspa	NA	NA	-
ERG87547.1	<-Snf7*	Snf7	Snf7	-	219	ASU_00490	eukaryota>metazoa>nematoda	Ascaris suum	charged multivesicular body protein 6 [Ascaris suum]	541048850	Snf7	000008.183	pspa	6253	Ascaris suum	-
Caps1000018732	-	Snf7	Snf7	-	218	Caps1000018732	eukaryota>metazoa>annelida	Capitella spI	>Caps1000018732	NA	Snf7	000008.183	pspa	NA	NA	-
Bcir1000016255	-	Snf7	Snf7	-	216	Bcir1000016255	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000016255	NA	Snf7	000008.183	pspa	NA	NA	-
Crev1000000528	-	SIG+Snf7	Snf7	SIG	216	Crev1000000528	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000000528	NA	Snf7	000008.183	pspa	NA	NA	-
NP_001242629.1	Snf7*->	Snf7	Snf7	-	215	LOC100820408	eukaryota>viridiplantae	Glycine max	uncharacterized protein LOC100820408 [Glycine max]	363807342	Snf7	000008.183	pspa	3847	Glycine max	-
Lhya1000009341	-	SIG+Snf7	Snf7	SIG	215	Lhya1000009341	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000009341	NA	Snf7	000008.183	pspa	NA	NA	-
Chet1000001560	-	Snf7	Snf7	-	214	Chet1000001560	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000001560	NA	Snf7	000008.183	pspa	NA	NA	-
NP_611686.2	Snf7*-><-BetaPropeller+SidE	SIG+Snf7	Snf7	SIG	212	anon-EST:Posey40,CG4071,Dmel\CG4071,DmVPS20,ESCRT-III,vps20	eukaryota>metazoa>hexapoda	Drosophila melanogaster	vacuolar protein sorting 20, isoform C [Drosophila melanogaster]	386768444	Snf7	000008.183	pspa	7227	fruit fly	-
NP_726213.1	-	SIG+Snf7	Snf7	SIG	212	anon-EST:Posey40,CG4071,Dmel\CG4071,DmVPS20,ESCRT-III,vps20	eukaryota>metazoa>hexapoda	Drosophila melanogaster	vacuolar protein sorting 20, isoform A [Drosophila melanogaster]	24658229	Snf7	000008.183	pspa	7227	fruit fly	-
Smar1000006823	-	Snf7	Snf7	-	210	Smar1000006823	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000006823	NA	Snf7	000008.183	pspa	NA	NA	-
Pisp1000003886	-	SIG+Snf7	SIG+Snf7	SIG	194	Pisp1000003886	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000003886	NA	Snf7	000008.183	pspa	NA	NA	-
XP_002474370.1	Snf7*->	Snf7	Snf7	-	157	POSPLDRAFT_36504	eukaryota>fungi>basidiomycota	Postia placenta Mad-698-R	predicted protein, partial [Postia placenta Mad-698-R]	242217136	Snf7	000008.183	pspa	561896	Postia placenta Mad-698-R	-
Bnat1000017100	-	Snf7	Snf7	-	152	Bnat1000017100	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000017100	NA	Snf7	000008.183	pspa	NA	NA	-
Uram1000009541	-	Snf7	Snf7	-	146	Uram1000009541	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009541	NA	Snf7	000008.183	pspa	NA	NA	-
XP_009298054.1	-	Snf7	Snf7	-	133	chmp6a	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: charged multivesicular body protein 6-like isoform X3 [Danio rerio]	688544858	Snf7	000008.183	pspa	7955	Danio rerio	-
XP_005160807.1	-	Pkinase+Pkinase_C+Tropomyosin_1+KELK+OmpH+Mnd1+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1788	fb82d10,wu:fb82d10,zgc:174985	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X3 [Danio rerio]	528511837	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	7955	Danio rerio	-
XP_009293043.1	-	Pkinase+Pkinase_C+Tropomyosin_1+KELK+Mnd1+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1780	fb82d10,wu:fb82d10,zgc:174985	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X4 [Danio rerio]	688602696	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	7955	Danio rerio	-
XP_017207246.1	-	Pkinase+Pkinase_C+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+C1+PH	-	1757	cdc42bpaa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: serine/threonine-protein kinase MRCK alpha [Danio rerio]	1040667777	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	7955	Danio rerio	-
XP_005273381.1	-	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1732	MRCK,MRCKA,PK428	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X14 [Homo sapiens]	530366605	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	9606	Homo sapiens	-
XP_004936409.1	<-CR-Kinase+EP1+PspA+C1+PH*	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1719	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X1 [Gallus gallus]	513189267	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	9031	Gallus gallus	-
XP_015143314.1	-	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1714	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Gallus gallus]	971400349	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	9031	Gallus gallus	-
XP_009292898.1	-	SIG+Pkinase+Pkinase_C+APG6+KELK+APG6+DMPK_coil+C1_1+PH+CNH	SIG+CR-Kinase+Snf7+EP1+C1+PH	SIG	1689	si:dkeyp-93h6.2,wu:fb98c02,wu:fc48b05,wu:fc90d12	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Danio rerio]	688601731	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	7955	Danio rerio	-
XP_015143315.1	-	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1689	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X3 [Gallus gallus]	971400351	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	9031	Gallus gallus	-
XP_011610152.1	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+SidE+EP1+C1+PH	-	1615	cdc42bpb	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: serine/threonine-protein kinase MRCK beta [Takifugu rubripes]	768940371	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	31033	Takifugu rubripes	-
XP_011610192.1	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+MAP7+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1550	cdc42bpa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: serine/threonine-protein kinase MRCK alpha [Takifugu rubripes]	768940479	CR-Kinase+EP1+PspA+C1+PH	000009.150	pspa	31033	Takifugu rubripes	-
OBQ09653.1	PspA*-><-SIG+GTPase-AIG+TM+IIGP1<-DUF1611-AAA-ATPase<-MR_MLE_N+MR_MLE_C	-	PspA	-	191	AN489_07795	bacteria>cyanobacteria	Anabaena sp. 39858	phage-shock protein [Anabaena sp. 39858]	1039164327	PspA	000011.45	pspa	1710890	Anabaena sp. 39858	-
XP_015155979.1	<-SIG+IG+TM+PspA+BZIP*<-SIG+IG+TM+PspA*	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	888	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X1 [Gallus gallus]	971440814	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155980.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	888	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X1 [Gallus gallus]	971440816	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155981.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	888	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X1 [Gallus gallus]	971440818	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155982.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X2 [Gallus gallus]	971440820	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155983.1	-	SIG+V-set+TM+HOOK+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X3 [Gallus gallus]	971440822	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155984.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X4 [Gallus gallus]	971440824	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155985.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X5 [Gallus gallus]	971440826	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155986.1	-	SIG+V-set+TM+CALCOCO1+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X6 [Gallus gallus]	971440828	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155987.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	881	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X7 [Gallus gallus]	971440830	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155988.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	874	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X8 [Gallus gallus]	971440832	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155989.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	874	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X9 [Gallus gallus]	971440834	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155990.1	-	SIG+V-set+Filament+PRY+SPRY	SIG+IG+PspA+BZIP	SIG	870	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X10 [Gallus gallus]	971440836	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155991.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	867	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X11 [Gallus gallus]	971440838	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155992.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	866	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X12 [Gallus gallus]	971440840	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155993.1	-	SIG+V-set+C2-set_2+TM+Filament+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	866	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X13 [Gallus gallus]	971440842	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155994.1	-	SIG+V-set+CCDC158+PRY+SPRY	SIG+IG+PspA+BZIP	SIG	863	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X14 [Gallus gallus]	971440844	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155995.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X15 [Gallus gallus]	971440846	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155996.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X16 [Gallus gallus]	971440848	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155997.1	-	SIG+V-set+C2-set_2+TM+Filament+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X17 [Gallus gallus]	971440850	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155998.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X18 [Gallus gallus]	971440852	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015155999.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X19 [Gallus gallus]	971440854	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156000.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	859	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X20 [Gallus gallus]	971440856	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156001.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	852	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X21 [Gallus gallus]	971440858	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156002.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	852	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X22 [Gallus gallus]	971440860	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156003.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	852	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: E3 ubiquitin/ISG15 ligase TRIM25-like isoform X23 [Gallus gallus]	971440862	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156004.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+PspA+BZIP	SIG+TM	845	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X24 [Gallus gallus]	971440864	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
